root;fsync;synchronousCommit;fullPageWrites;trackActivities;trackCounts;sharedBuffers_64;sharedBuffers_128;sharedBuffers_256;sharedBuffers;tempBuffers_2;tempBuffers_8;tempBuffers_32;tempBuffers;workMem_256;workMem_1024;workMem_4096;workMem;revision;performance;cpu
1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;59647.8;2.881395
1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;60510.6;2.905534
1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;58856.8;2.951981
1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;59806.4;2.935622
1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;60314.8;2.943672
1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;59337.8;2.935629
1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;60850.8;2.886321
1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;59605.6;2.904949
1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;60044.4;2.975383
1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;60866;2.885064
1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;61545.2;2.85982
1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;60504.2;2.91741
1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;59890;2.90787
1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;60555.8;2.887695
1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;59828.8;2.935811
1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;59880.8;2.907444
1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;60903.8;2.865083
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;61167.6;2.882839
1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;58606.4;3.005764
1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;61168.8;2.895961
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;60735;2.922759
1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;59815.8;2.908973
1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;60005.6;2.948342
1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;60570;2.887692
1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;59913.2;2.910181
1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;59750;2.929103
1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;61315.8;2.855501
1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;60153.2;2.878325
1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;60693.2;2.867011
1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;59120.2;2.947187
1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;60959;2.883952
1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;61191.4;2.897962
1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;59453.6;2.939159
1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;60013;2.897727
1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;60743.6;2.844573
1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;61011.8;2.957078
1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;59679.4;2.982792
1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;61528;2.933851
1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;60084.6;2.95148
1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;61921.2;2.907861
1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;59662.4;2.969912
1;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;61451.4;2.928984
1;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;61488;2.895524
1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;60256.4;2.982344
1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;59951.8;2.973448
1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;61443.8;2.907991
1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;61704.6;2.960771
1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;59396.2;2.970819
1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;61321.2;2.911854
1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;61470.6;2.909237
1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;60924;2.938018
1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;60376.6;3.036816
1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;61206.4;2.912678
1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;60274.2;2.924335
1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;60843.2;2.968339
1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;61299.8;2.901915
1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;60270.6;3.160937
1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;60018.4;2.969343
1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;62358.2;2.906068
1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;61916.8;2.889774
1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;60446.6;2.946336
1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;61071;2.960813
1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;61845.2;2.923404
1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;60873.6;2.976699
1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;60600.6;2.97371
1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;61489.4;2.939205
1;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;61470;2.928742
1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;60487.4;2.958821
1;0;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;61971.6;2.898004
1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;60670.4;2.92456
1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;61719.2;2.936396
1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;60687;2.96659
1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;61080;2.979633
1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;60276.2;2.95043
1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;61432.8;2.924434
1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;60378.8;2.972706
1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;60114;2.952922
1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;61255.6;2.994313
1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;61382.6;2.928961
1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;62096.6;2.877651
1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;61376.6;2.954111
1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;60321;2.958278
1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;61591.8;2.910436
1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;61083;2.924664
1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;60928.2;2.972559
1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;61594.8;2.931606
1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;61839.2;2.916768
1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;59145.8;3.015816
1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;60524.6;2.975028
1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;60740.4;2.868204
1;0;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;59811.8;2.904831
1;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;60705.4;2.876432
1;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;59599.8;2.914228
1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;61100;2.869127
1;0;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;60476.4;2.873198
1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;60214.4;3.111134
1;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;60786;2.865823
1;0;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;59617.6;2.906576
1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;60801.6;2.876729
1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;60437.6;2.903996
1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;59442;2.955107
1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;61006;2.86483
1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;59709.4;2.892228
1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;59540;2.944584
1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;61110.6;2.867174
1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;59920.2;2.919965
1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;59746.4;2.916916
1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;60935;2.903744
1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;59451.8;2.914653
1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;59442.4;2.966296
1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;60914.4;2.846125
1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;61410.6;2.867752
1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;59644.4;2.904378
1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;60041.8;2.877344
1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;61316;2.868099
1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;59415.8;2.904925
1;0;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;59821.8;2.905426
1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;60570.2;2.885444
1;0;1;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;61500.4;2.877669
1;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;58918.4;2.970412
1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;60464.8;2.879007
1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;59951.8;3.12544
1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;61414;2.904979
1;0;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;59729.6;2.949136
1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;60556.6;2.884012
1;0;1;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;59633.6;2.929524
1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;60264.8;3.018406
1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;60886.8;2.881109
1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;59706.8;2.900933
1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;59790.6;2.89625
1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;61294.2;2.88768
1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;59518.8;2.918389
1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;60005;2.943117
1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;61869.6;2.851825
1;0;1;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;58971;2.975605
1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;59970.6;2.930405
1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;59769.6;2.93917
1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;60288.8;2.935155
1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;60716;2.89351
1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;59458.8;2.949136
1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;60000.6;2.938538
1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;60218.2;2.91689
1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;59742.2;2.932998
1;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;62282.2;2.910798
1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;60458.8;2.926912
1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;59870;2.987838
1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;62086;2.906757
1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;61512.4;2.939493
1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;60364;2.979661
1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;61132.6;2.96868
1;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;61070.4;2.904821
1;0;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;61626;2.890833
1;0;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;60198.8;2.950627
1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;61124.2;2.906105
1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;60051.8;2.983901
1;0;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;59676.8;2.98402
1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;61432;2.910201
1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;61302.6;2.925765
1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;60657.2;2.960313
1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;60417.6;3.02739
1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;61408.4;2.915393
1;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;60377.4;3.011313
1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;60800.6;2.980283
1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;61372.6;2.921618
1;0;1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;60176.6;2.97202
1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;60183.6;2.955581
1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;62090;2.902325
1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;61612.8;2.869029
1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;59117;3.020184
1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;61642.8;2.906677
1;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;61988.6;2.936524
1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;60358;2.920534
1;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;60233.8;3.137399
1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;61474.6;2.933045
1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;61218.2;2.943459
1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;60394.8;2.965056
1;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;62586.4;2.905441
1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;61842.4;2.934323
1;0;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;59623.4;2.983905
1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;60385.2;2.962018
1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;61566.2;2.936453
1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;61332.2;2.938862
1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;59703.4;3.018058
1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;61880.6;2.946799
1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;60315.4;2.983892
1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;62262.8;2.926379
1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;61135.6;2.977389
1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;61463.2;2.924217
1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;60438.6;2.992496
1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;61462.8;2.923242
1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;62179.6;2.948788
1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;60418.8;2.981397
1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;60287.2;2.992066
1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;61741.6;2.920049
1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;60867;2.998888
1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;60188.8;3.015427
1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;61217.2;2.943813
1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;62676.4;3.01811
1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;59505;3.123335
1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;61285.8;3.097151
1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;62112.8;3.001363
1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;60926.6;3.058263
1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;60108.2;3.117692
1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;62245;3.100586
1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;60091.6;3.093505
1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;60431.2;3.107415
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;62462.6;2.995559
1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;60806.4;3.0331
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;59807.6;3.088949
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;62675.8;2.996662
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;62098;3.042502
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;59886.8;3.114531
1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;61552.4;3.282154
1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;60085.4;3.113643
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;58719;3.190952
1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;61393.2;3.263467
1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;60724.4;3.096447
1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;60461;3.130468
1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;61159.8;3.048168
1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;59939;3.068367
1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;59984.2;3.117195
1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;61393.2;3.365309
1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;61828.8;3.079206
1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;59784.6;3.114662
1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;61231.4;3.060397
1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;61611.4;3.07492
1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;59141.2;3.197683
1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;62687.8;3.028772
1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;61773.2;3.056709
1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;59986.2;3.164262
1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;61262;3.049054
1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;62274.4;3.061976
1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;60708.6;3.108265
1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;60144.8;3.093459
1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;62189.4;3.032045
1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;60067.8;3.143666
1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;62432.8;3.003795
1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;60361.6;3.076937
1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;60122.4;3.094756
1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;62952.4;2.997998
1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;61933.8;3.066653
1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;9.1.0;59118;3.168781
1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;9.1.0;62881.2;3.00784
1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;9.1.0;61662;3.027978
1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;9.1.0;59784.2;3.128821
1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;9.1.0;61274;3.078196
1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;9.1.0;62154.4;3.011303
1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;9.1.0;59506;3.150187
1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;9.1.0;62445;2.982018
1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;9.1.0;61989.6;3.018556
1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;9.1.0;61094.6;3.072172
1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;9.1.0;61887.8;3.027942
1;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;9.1.0;61171.6;3.111846
1;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;9.1.0;61650.2;3.078615
1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;9.1.0;62967.4;3.032932
1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;9.1.0;61998;3.05773
1;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;9.1.0;60431;3.141819
1;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;9.1.0;61758;3.098237
1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;9.1.0;62934.6;3.266776
1;1;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;9.1.0;60443.2;3.118762
1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;9.1.0;62009.2;3.110311
1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;9.1.0;61984.2;3.075987
1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;9.1.0;61117.8;3.147846
1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;9.1.0;61974;3.0516
1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;9.1.0;62114.8;3.09443
1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;9.1.0;62051.4;3.077775
1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;9.1.0;60900.2;3.143865
1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;9.1.0;62220.4;3.080985
