root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;columnTiling;rowTiling;threads;arnrMaxFrames;arnrStrength;revision;performance
1;0;1;0;1;0;1;0;0;0;1;1;2;0;0;1.6.0;25155.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;0;0;1.6.0;25184.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;0;0;1.6.0;25134.000000
1;0;1;0;1;0;1;0;0;0;1;1;1;5;0;1.6.0;41677.000000
1;0;1;0;1;0;1;0;0;0;1;1;2;5;0;1.6.0;25201.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;5;0;1.6.0;25138.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;5;0;1.6.0;25178.000000
1;0;1;0;1;0;1;0;0;0;1;1;1;15;0;1.6.0;41696.000000
1;0;1;0;1;0;1;0;0;0;1;1;2;15;0;1.6.0;25209.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;15;0;1.6.0;25108.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;15;0;1.6.0;25198.000000
1;0;1;0;1;0;1;0;0;0;1;1;1;0;3;1.6.0;41727.000000
1;0;1;0;1;0;1;0;0;0;1;1;2;0;3;1.6.0;25201.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;0;3;1.6.0;25215.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;0;3;1.6.0;25115.000000
1;0;1;0;1;0;1;0;0;0;1;1;1;5;3;1.6.0;41934.000000
1;0;1;0;1;0;1;0;0;0;1;1;2;5;3;1.6.0;25161.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;5;3;1.6.0;25205.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;5;3;1.6.0;25147.000000
1;0;1;0;1;0;1;0;0;0;1;1;1;15;3;1.6.0;41711.000000
1;0;1;0;1;0;1;0;0;0;1;1;2;15;3;1.6.0;25179.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;15;3;1.6.0;25211.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;15;3;1.6.0;25180.000000
1;0;1;0;1;0;1;0;0;0;1;1;1;0;6;1.6.0;41795.000000
1;0;1;0;1;0;1;0;0;0;1;1;2;0;6;1.6.0;25078.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;0;6;1.6.0;25141.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;0;6;1.6.0;25180.000000
1;0;1;0;1;0;1;0;0;0;1;1;1;5;6;1.6.0;41716.000000
1;0;1;0;1;0;1;0;0;0;1;1;2;5;6;1.6.0;25335.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;5;6;1.6.0;25098.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;5;6;1.6.0;25224.000000
1;0;1;0;1;0;1;0;0;0;1;1;1;15;6;1.6.0;41768.000000
1;0;1;0;1;0;1;0;0;0;1;1;2;15;6;1.6.0;25173.000000
1;0;1;0;1;0;1;0;0;0;1;1;4;15;6;1.6.0;25448.000000
1;0;1;0;1;0;1;0;0;0;1;1;8;15;6;1.6.0;25439.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1.6.0;41999.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;0;0;1.6.0;41996.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;0;0;1.6.0;41944.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;0;0;1.6.0;41828.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;5;0;1.6.0;41821.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;5;0;1.6.0;42052.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;5;0;1.6.0;41758.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;5;0;1.6.0;41843.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;15;0;1.6.0;42007.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;15;0;1.6.0;41866.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;15;0;1.6.0;41820.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;15;0;1.6.0;41957.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;0;3;1.6.0;42049.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;0;3;1.6.0;41981.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;0;3;1.6.0;41967.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;0;3;1.6.0;41996.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;5;3;1.6.0;42079.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;5;3;1.6.0;42072.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;5;3;1.6.0;41779.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;5;3;1.6.0;42033.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;15;3;1.6.0;42051.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;15;3;1.6.0;42088.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;15;3;1.6.0;41936.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;15;3;1.6.0;41876.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;0;6;1.6.0;42031.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;0;6;1.6.0;42177.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;0;6;1.6.0;42039.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;0;6;1.6.0;41986.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;5;6;1.6.0;41926.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;5;6;1.6.0;41963.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;5;6;1.6.0;42010.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;5;6;1.6.0;41876.000000
1;0;1;0;1;0;1;0;0;1;0;0;1;15;6;1.6.0;41956.000000
1;0;1;0;1;0;1;0;0;1;0;0;2;15;6;1.6.0;41900.000000
1;0;1;0;1;0;1;0;0;1;0;0;4;15;6;1.6.0;41997.000000
1;0;1;0;1;0;1;0;0;1;0;0;8;15;6;1.6.0;41980.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1.6.0;41895.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;0;0;1.6.0;42465.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;0;0;1.6.0;41992.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;0;0;1.6.0;42072.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;5;0;1.6.0;42086.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;5;0;1.6.0;41847.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;5;0;1.6.0;42036.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;5;0;1.6.0;41918.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;15;0;1.6.0;41873.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;15;0;1.6.0;41996.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;15;0;1.6.0;41825.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;15;0;1.6.0;41888.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;0;3;1.6.0;41922.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;0;3;1.6.0;41984.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;0;3;1.6.0;41991.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;0;3;1.6.0;41921.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;5;3;1.6.0;42027.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;5;3;1.6.0;41879.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;5;3;1.6.0;41935.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;5;3;1.6.0;42024.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;15;3;1.6.0;41783.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;15;3;1.6.0;42011.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;15;3;1.6.0;41934.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;15;3;1.6.0;41945.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;0;6;1.6.0;42013.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;0;6;1.6.0;41809.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;0;6;1.6.0;42020.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;0;6;1.6.0;41993.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;5;6;1.6.0;41858.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;5;6;1.6.0;42018.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;5;6;1.6.0;41892.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;5;6;1.6.0;41819.000000
1;0;1;0;1;0;1;0;0;1;0;1;1;15;6;1.6.0;41920.000000
1;0;1;0;1;0;1;0;0;1;0;1;2;15;6;1.6.0;42251.000000
1;0;1;0;1;0;1;0;0;1;0;1;4;15;6;1.6.0;41945.000000
1;0;1;0;1;0;1;0;0;1;0;1;8;15;6;1.6.0;41939.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;1.6.0;41885.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;0;0;1.6.0;25203.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;0;0;1.6.0;25093.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;0;0;1.6.0;25195.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;5;0;1.6.0;41852.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;5;0;1.6.0;25111.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;5;0;1.6.0;25164.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;5;0;1.6.0;25237.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;15;0;1.6.0;41877.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;15;0;1.6.0;25168.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;15;0;1.6.0;25251.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;15;0;1.6.0;25126.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;0;3;1.6.0;41942.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;0;3;1.6.0;25237.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;0;3;1.6.0;25098.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;0;3;1.6.0;25106.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;5;3;1.6.0;41755.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;5;3;1.6.0;25170.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;5;3;1.6.0;25190.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;5;3;1.6.0;25189.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;15;3;1.6.0;41922.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;15;3;1.6.0;25438.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;15;3;1.6.0;25128.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;15;3;1.6.0;25105.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;0;6;1.6.0;41970.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;0;6;1.6.0;25156.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;0;6;1.6.0;25276.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;0;6;1.6.0;25207.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;5;6;1.6.0;41836.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;5;6;1.6.0;25199.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;5;6;1.6.0;25233.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;5;6;1.6.0;25170.000000
1;0;1;0;1;0;1;0;0;1;1;0;1;15;6;1.6.0;41843.000000
1;0;1;0;1;0;1;0;0;1;1;0;2;15;6;1.6.0;25129.000000
1;0;1;0;1;0;1;0;0;1;1;0;4;15;6;1.6.0;25294.000000
1;0;1;0;1;0;1;0;0;1;1;0;8;15;6;1.6.0;25180.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;0;0;1.6.0;41753.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;0;0;1.6.0;25212.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;0;0;1.6.0;25177.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;0;0;1.6.0;25199.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;5;0;1.6.0;41800.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;5;0;1.6.0;25106.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;5;0;1.6.0;25220.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;5;0;1.6.0;25360.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;15;0;1.6.0;41751.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;15;0;1.6.0;25237.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;15;0;1.6.0;25222.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;15;0;1.6.0;25209.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;0;3;1.6.0;41729.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;0;3;1.6.0;25209.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;0;3;1.6.0;25221.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;0;3;1.6.0;25173.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;5;3;1.6.0;41767.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;5;3;1.6.0;25183.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;5;3;1.6.0;25146.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;5;3;1.6.0;25116.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;15;3;1.6.0;41875.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;15;3;1.6.0;25166.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;15;3;1.6.0;25152.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;15;3;1.6.0;25149.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;0;6;1.6.0;41621.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;0;6;1.6.0;25140.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;0;6;1.6.0;25207.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;0;6;1.6.0;25138.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;5;6;1.6.0;41815.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;5;6;1.6.0;25122.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;5;6;1.6.0;25213.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;5;6;1.6.0;25149.000000
1;0;1;0;1;0;1;0;0;1;1;1;1;15;6;1.6.0;41940.000000
1;0;1;0;1;0;1;0;0;1;1;1;2;15;6;1.6.0;25198.000000
1;0;1;0;1;0;1;0;0;1;1;1;4;15;6;1.6.0;25127.000000
1;0;1;0;1;0;1;0;0;1;1;1;8;15;6;1.6.0;25211.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1.6.0;68752.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;0;0;1.6.0;68674.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;0;0;1.6.0;68513.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;0;0;1.6.0;68562.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;5;0;1.6.0;68785.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;5;0;1.6.0;68749.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;5;0;1.6.0;68598.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;5;0;1.6.0;68589.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;15;0;1.6.0;68571.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;15;0;1.6.0;68931.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;15;0;1.6.0;68401.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;15;0;1.6.0;68530.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;0;3;1.6.0;68465.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;0;3;1.6.0;68905.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;0;3;1.6.0;68870.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;0;3;1.6.0;68615.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;5;3;1.6.0;68607.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;5;3;1.6.0;68692.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;5;3;1.6.0;68455.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;5;3;1.6.0;68739.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;15;3;1.6.0;68471.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;15;3;1.6.0;68756.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;15;3;1.6.0;68553.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;15;3;1.6.0;68782.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;0;6;1.6.0;68893.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;0;6;1.6.0;68755.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;0;6;1.6.0;68627.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;0;6;1.6.0;68851.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;5;6;1.6.0;68832.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;5;6;1.6.0;68904.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;5;6;1.6.0;68681.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;5;6;1.6.0;68649.000000
1;0;1;1;0;0;0;0;0;0;0;0;1;15;6;1.6.0;68674.000000
1;0;1;1;0;0;0;0;0;0;0;0;2;15;6;1.6.0;68717.000000
1;0;1;1;0;0;0;0;0;0;0;0;4;15;6;1.6.0;68534.000000
1;0;1;1;0;0;0;0;0;0;0;0;8;15;6;1.6.0;68806.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1.6.0;68788.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;0;0;1.6.0;68954.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;0;0;1.6.0;69064.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;0;0;1.6.0;68785.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;5;0;1.6.0;68740.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;5;0;1.6.0;68624.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;5;0;1.6.0;68919.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;5;0;1.6.0;68851.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;15;0;1.6.0;68910.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;15;0;1.6.0;68824.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;15;0;1.6.0;68784.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;15;0;1.6.0;68702.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;0;3;1.6.0;68779.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;0;3;1.6.0;68951.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;0;3;1.6.0;69063.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;0;3;1.6.0;68934.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;5;3;1.6.0;68656.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;5;3;1.6.0;69023.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;5;3;1.6.0;68843.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;5;3;1.6.0;68723.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;15;3;1.6.0;68909.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;15;3;1.6.0;69015.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;15;3;1.6.0;68701.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;15;3;1.6.0;68697.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;0;6;1.6.0;69016.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;0;6;1.6.0;68913.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;0;6;1.6.0;69166.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;0;6;1.6.0;68732.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;5;6;1.6.0;68823.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;5;6;1.6.0;68980.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;5;6;1.6.0;68886.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;5;6;1.6.0;68879.000000
1;0;1;1;0;0;0;0;0;0;0;1;1;15;6;1.6.0;68805.000000
1;0;1;1;0;0;0;0;0;0;0;1;2;15;6;1.6.0;68987.000000
1;0;1;1;0;0;0;0;0;0;0;1;4;15;6;1.6.0;69319.000000
1;0;1;1;0;0;0;0;0;0;0;1;8;15;6;1.6.0;68598.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1.6.0;68010.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;0;0;1.6.0;40988.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;0;0;1.6.0;41031.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;0;0;1.6.0;40997.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;5;0;1.6.0;68458.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;5;0;1.6.0;40951.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;5;0;1.6.0;41060.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;5;0;1.6.0;40999.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;15;0;1.6.0;67942.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;15;0;1.6.0;40942.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;15;0;1.6.0;40989.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;15;0;1.6.0;41197.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;0;3;1.6.0;68340.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;0;3;1.6.0;40889.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;0;3;1.6.0;40913.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;0;3;1.6.0;40959.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;5;3;1.6.0;68174.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;5;3;1.6.0;40894.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;5;3;1.6.0;40970.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;5;3;1.6.0;40937.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;15;3;1.6.0;68546.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;15;3;1.6.0;40990.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;15;3;1.6.0;40926.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;15;3;1.6.0;40943.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;0;6;1.6.0;68193.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;0;6;1.6.0;41025.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;0;6;1.6.0;40917.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;0;6;1.6.0;41004.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;5;6;1.6.0;68119.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;5;6;1.6.0;40907.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;5;6;1.6.0;41020.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;5;6;1.6.0;41010.000000
1;0;1;1;0;0;0;0;0;0;1;0;1;15;6;1.6.0;68074.000000
1;0;1;1;0;0;0;0;0;0;1;0;2;15;6;1.6.0;40930.000000
1;0;1;1;0;0;0;0;0;0;1;0;4;15;6;1.6.0;40982.000000
1;0;1;1;0;0;0;0;0;0;1;0;8;15;6;1.6.0;41031.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1.6.0;68314.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;0;0;1.6.0;41273.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;0;0;1.6.0;41036.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;0;0;1.6.0;40931.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;5;0;1.6.0;68273.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;5;0;1.6.0;40995.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;5;0;1.6.0;40950.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;5;0;1.6.0;40992.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;15;0;1.6.0;68439.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;15;0;1.6.0;41080.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;15;0;1.6.0;41046.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;15;0;1.6.0;41060.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;0;3;1.6.0;68164.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;0;3;1.6.0;41052.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;0;3;1.6.0;40923.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;0;3;1.6.0;40943.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;5;3;1.6.0;68604.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;5;3;1.6.0;41012.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;5;3;1.6.0;41061.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;5;3;1.6.0;40969.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;15;3;1.6.0;68216.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;15;3;1.6.0;41341.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;15;3;1.6.0;41002.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;15;3;1.6.0;41046.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;0;6;1.6.0;68173.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;0;6;1.6.0;40939.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;0;6;1.6.0;41022.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;0;6;1.6.0;40993.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;5;6;1.6.0;68081.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;5;6;1.6.0;40991.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;5;6;1.6.0;40931.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;5;6;1.6.0;40882.000000
1;0;1;1;0;0;0;0;0;0;1;1;1;15;6;1.6.0;68445.000000
1;0;1;1;0;0;0;0;0;0;1;1;2;15;6;1.6.0;41004.000000
1;0;1;1;0;0;0;0;0;0;1;1;4;15;6;1.6.0;41063.000000
1;0;1;1;0;0;0;0;0;0;1;1;8;15;6;1.6.0;40988.000000
1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1.6.0;68755.000000
1;0;1;1;0;0;0;0;0;1;0;0;2;0;0;1.6.0;68613.000000
1;0;1;1;0;0;0;0;0;1;0;0;4;0;0;1.6.0;68473.000000
1;0;1;1;0;0;0;0;0;1;0;0;8;0;0;1.6.0;68420.000000
1;0;1;1;0;0;0;0;0;1;0;0;1;5;0;1.6.0;68745.000000
1;0;1;1;0;0;0;0;0;1;0;0;2;5;0;1.6.0;68459.000000
1;0;1;1;0;0;0;0;0;1;0;0;4;5;0;1.6.0;69091.000000
1;0;1;1;0;0;0;0;0;1;0;0;8;5;0;1.6.0;69206.000000
