,revision,performance,size,cpu
6000,v1.4.0,1917.2636,237724,3.186213
6001,v1.4.0,1102.9094,237724,5.734083
6002,v1.4.0,1091.3388,237724,5.777152
6003,v1.4.0,1095.9222,237724,5.736846
6004,v1.4.0,1784.2966000000001,249308,3.19142
6005,v1.4.0,1008.893,249308,5.757164
6006,v1.4.0,1010.8062,249308,5.723
6007,v1.4.0,1003.9326,249308,5.757766
6008,v1.4.0,1896.5872,237720,3.189714
6009,v1.4.0,1083.2218,237720,5.745982
6010,v1.4.0,1074.4071999999999,237720,5.767293
6011,v1.4.0,1084.1848,237720,5.778906
6012,v1.4.0,1888.887,245684,3.186917
6013,v1.4.0,1077.9322,245684,5.744285
6014,v1.4.0,1077.724,245684,5.744219
6015,v1.4.0,1069.4622,245684,5.777671
6016,v1.5.0,136.8408,237306,3.445348
6017,v1.5.0,137.12179999999998,237306,3.626242
6018,v1.5.0,136.685,237306,3.579039
6019,v1.5.0,136.75560000000002,237306,3.599852
6020,v1.5.0,136.55960000000002,237306,3.57997
6021,v1.5.0,136.6498,237306,3.637529
6022,v1.5.0,136.7692,237306,3.493116
6023,v1.5.0,136.9216,237306,3.530372
6024,v1.5.0,136.8904,237306,3.593423
6025,v1.5.0,136.5504,237306,3.582265
6026,v1.5.0,137.0156,237306,3.594774
6027,v1.5.0,136.8562,237306,3.566108
6028,v1.5.0,136.613,237306,3.548677
6029,v1.5.0,136.8414,237306,3.54509
6030,v1.5.0,136.80579999999998,237306,3.626413
6031,v1.5.0,136.78539999999998,237306,3.632527
6032,v1.5.0,136.6816,237306,3.617766
6033,v1.5.0,136.86960000000002,237306,3.593178
6034,v1.5.0,136.6372,237306,3.616951
6035,v1.5.0,137.01420000000002,237306,3.574365
6036,v1.5.0,136.69279999999998,237306,3.593304
6037,v1.5.0,136.735,237306,3.581618
6038,v1.5.0,137.45020000000002,237306,3.565913
6039,v1.5.0,136.8204,237306,3.635499
6040,v1.5.0,136.5228,237306,3.677783
6041,v1.5.0,136.9038,237306,3.644853
6042,v1.5.0,137.2866,237306,3.521171
6043,v1.5.0,136.7972,237306,3.689176
6044,v1.5.0,136.5284,237306,3.577006
6045,v1.5.0,136.8884,237306,3.5925
6046,v1.5.0,136.8554,237306,3.618067
6047,v1.5.0,136.756,237306,3.585622
6048,v1.5.0,136.7134,237306,3.598839
6049,v1.5.0,136.93779999999998,237306,3.610882
6050,v1.5.0,136.98479999999998,237306,3.501068
6051,v1.5.0,136.7944,237306,3.63116
6052,v1.5.0,136.492,240207,3.610782
6053,v1.5.0,136.24439999999998,240207,3.724721
6054,v1.5.0,136.93779999999998,240207,3.632353
6055,v1.5.0,136.2806,240207,3.630338
6056,v1.5.0,136.3234,240207,3.590781
6057,v1.5.0,136.38660000000002,240207,3.619496
6058,v1.5.0,136.189,240207,3.601411
6059,v1.5.0,136.44279999999998,240207,3.625319
6060,v1.5.0,136.32739999999998,240207,3.617282
6061,v1.5.0,136.3046,240206.8,3.560075
6062,v1.5.0,136.5312,240207,3.597353
6063,v1.5.0,136.53560000000002,240207,3.587535
6064,v1.5.0,136.6668,240207,3.580885
6065,v1.5.0,136.241,240207,3.598954
6066,v1.5.0,136.03560000000002,240207,3.616296
6067,v1.5.0,136.4508,240207,3.562453
6068,v1.5.0,136.6224,240207,3.542484
6069,v1.5.0,136.5112,240207,3.635936
6070,v1.5.0,136.2284,240207,3.546222
6071,v1.5.0,136.11579999999998,240207,3.628235
6072,v1.5.0,136.577,240207,3.586764
6073,v1.5.0,136.4144,240207,3.582085
6074,v1.5.0,136.3026,240207,3.598462
6075,v1.5.0,136.31179999999998,240207,3.520212
6076,v1.5.0,136.2406,240207,3.619607
6077,v1.5.0,136.59279999999998,240207,3.604731
6078,v1.5.0,136.5126,240207,3.614998
6079,v1.5.0,136.09220000000002,240207,3.613407
6080,v1.5.0,136.22,240207,3.618292
6081,v1.5.0,136.12679999999997,240207,3.631596
6082,v1.5.0,136.4102,240207,3.631993
6083,v1.5.0,136.2546,240207,3.552514
6084,v1.5.0,136.38060000000002,240207,3.639854
6085,v1.5.0,136.1672,240207,3.58952
6086,v1.5.0,136.26839999999999,240207,3.571793
6087,v1.5.0,136.5804,240207,3.547602
6088,v1.5.0,137.1854,237236,3.613677
6089,v1.5.0,80.2512,237236,6.231
6090,v1.5.0,80.818,237236,6.303877
6091,v1.5.0,80.179,237236,6.302905
6092,v1.5.0,137.234,237236,3.551404
6093,v1.5.0,80.44739999999999,237236,6.380671
6094,v1.5.0,80.713,237236,6.310938
6095,v1.5.0,80.34519999999999,237236,6.251551
6096,v1.5.0,137.1296,237236,3.580444
6097,v1.5.0,80.43480000000001,237236,6.1805
6098,v1.5.0,80.441,237236,6.273199
6099,v1.5.0,80.52539999999999,237236,6.31475
6100,v1.5.0,137.03560000000002,237236,3.589621
6101,v1.5.0,80.5572,237236,6.2765
6102,v1.5.0,80.48360000000001,237236,6.302763
6103,v1.5.0,80.325,237236,6.32375
6104,v1.5.0,136.89339999999999,237236,3.627059
6105,v1.5.0,80.656,237236,6.539083
6106,v1.5.0,80.4844,237236,6.24325
6107,v1.5.0,80.4602,237236,6.30184
6108,v1.5.0,136.8398,237236,3.643824
6109,v1.5.0,80.20939999999999,237236,6.275554
6110,v1.5.0,80.58,237236,6.309611
6111,v1.5.0,80.4932,237236,6.224333
6112,v1.5.0,137.105,237236,3.599176
6113,v1.5.0,80.262,237236,6.371848
6114,v1.5.0,80.6546,237236,6.254469
6115,v1.5.0,80.496,237236,6.317994
6116,v1.5.0,136.8322,237236,3.62897
6117,v1.5.0,80.481,237236,6.31975
6118,v1.5.0,80.3716,237236,6.290587
6119,v1.5.0,80.44019999999999,237236,6.2535
6120,v1.5.0,137.3024,237236,3.479547
6121,v1.5.0,80.3462,237236,6.3325
6122,v1.5.0,80.7226,237236,6.106271
6123,v1.5.0,80.5858,237236,6.312843
6124,v1.5.0,136.52439999999999,236387,3.579387
6125,v1.5.0,80.19739999999999,236387,6.27325
6126,v1.5.0,80.0938,236387,6.25562
6127,v1.5.0,80.0378,236387,6.224127
6128,v1.5.0,136.38879999999997,236387,3.630159
6129,v1.5.0,80.0206,236387,6.303449
6130,v1.5.0,80.18939999999999,236387,6.202467
6131,v1.5.0,80.1602,236387,6.291642
6132,v1.5.0,136.121,236387,3.648617
6133,v1.5.0,79.9254,236387,6.309775
6134,v1.5.0,80.33319999999999,236387,6.28175
6135,v1.5.0,80.1562,236387,6.224
6136,v1.5.0,136.6566,236387,3.636883
6137,v1.5.0,79.788,236387,6.247013
6138,v1.5.0,80.04180000000001,236387,6.308364
6139,v1.5.0,79.98219999999999,236387,6.312392
6140,v1.5.0,136.126,236387,3.635498
6141,v1.5.0,79.78139999999999,236387,6.236623
6142,v1.5.0,80.0678,236386.8,6.248263
6143,v1.5.0,79.9764,236387,6.339051
6144,v1.5.0,136.288,236387,3.55163
6145,v1.5.0,79.9854,236387,6.30262
6146,v1.5.0,80.07339999999999,236387,6.245
6147,v1.5.0,79.977,236387,6.296117
6148,v1.5.0,136.4694,236387,3.625178
6149,v1.5.0,80.0818,236387,6.319927
6150,v1.5.0,80.1262,236387,6.209013
6151,v1.5.0,80.0414,236387,6.244832
6152,v1.5.0,135.867,236387,3.533807
6153,v1.5.0,79.997,236387,6.267351
6154,v1.5.0,80.16680000000001,236387,6.176465
6155,v1.5.0,79.9194,236387,6.303418
6156,v1.5.0,136.7634,236387,3.632653
6157,v1.5.0,80.1216,236387,6.313396
6158,v1.5.0,80.2218,236387,6.306601
6159,v1.5.0,80.11580000000001,236387,6.273674
6160,v1.5.0,136.42,237306,3.61156
6161,v1.5.0,136.65220000000002,237306,3.627376
6162,v1.5.0,136.72,237306,3.619637
6163,v1.5.0,136.68679999999998,237306,3.640903
6164,v1.5.0,136.81820000000002,237306,3.629689
6165,v1.5.0,137.06539999999998,237306,3.539044
6166,v1.5.0,136.75179999999997,237306,3.610849
6167,v1.5.0,137.0024,237306,3.598617
6168,v1.5.0,137.33679999999998,237306,3.617935
6169,v1.5.0,136.5518,237306,3.598162
6170,v1.5.0,136.71679999999998,237305.8,3.592564
6171,v1.5.0,136.5962,237306,3.683744
6172,v1.5.0,136.56820000000002,237306,3.623746
6173,v1.5.0,137.01239999999999,237306,3.584215
6174,v1.5.0,136.644,237306,3.592215
6175,v1.5.0,137.0996,237306,3.570114
6176,v1.5.0,136.6242,237306,3.640303
6177,v1.5.0,136.6586,237306,3.562574
6178,v1.5.0,136.7816,237306,3.600468
6179,v1.5.0,136.8748,237306,3.636029
6180,v1.5.0,136.748,237306,3.574541
6181,v1.5.0,136.8074,237306,3.635099
6182,v1.5.0,136.88739999999999,237306,3.603088
6183,v1.5.0,136.788,237306,3.592582
6184,v1.5.0,136.5426,237306,3.623373
6185,v1.5.0,137.1536,237306,3.598299
6186,v1.5.0,136.72879999999998,237306,3.632631
6187,v1.5.0,137.1608,237306,3.629984
6188,v1.5.0,136.9874,237306,3.61586
6189,v1.5.0,136.999,237306,3.562805
6190,v1.5.0,137.14520000000002,237306,3.588291
6191,v1.5.0,136.5936,237306,3.627787
6192,v1.5.0,136.8944,237306,3.589462
6193,v1.5.0,136.59560000000002,237306,3.567259
6194,v1.5.0,136.94639999999998,237306,3.641633
6195,v1.5.0,137.0726,237306,3.593529
6196,v1.5.0,136.6472,240207,3.574353
6197,v1.5.0,135.963,240207,3.505926
6198,v1.5.0,136.66060000000002,240207,3.558942
6199,v1.5.0,135.9332,240207,3.752727
6200,v1.5.0,136.57139999999998,240207,3.565188
6201,v1.5.0,136.891,240207,3.500782
6202,v1.5.0,136.743,240207,3.605665
6203,v1.5.0,136.15460000000002,240207,3.593441
6204,v1.5.0,136.4786,240207,3.623458
6205,v1.5.0,136.197,240207,3.635611
6206,v1.5.0,136.47320000000002,240207,3.58393
6207,v1.5.0,135.79420000000002,240207,3.626675
6208,v1.5.0,136.1344,240207,3.62788
6209,v1.5.0,136.3704,240207,3.597155
6210,v1.5.0,136.4336,240206.8,3.619937
6211,v1.5.0,136.54760000000002,240207,3.611606
6212,v1.5.0,135.776,240207,3.591556
6213,v1.5.0,136.1856,240207,3.63139
6214,v1.5.0,136.62320000000003,240207,3.729553
6215,v1.5.0,136.53,240207,3.575339
6216,v1.5.0,136.075,240207,3.487849
6217,v1.5.0,136.63920000000002,240207,3.629603
6218,v1.5.0,136.9204,240207,3.63015
6219,v1.5.0,136.667,240207,3.52982
6220,v1.5.0,136.37120000000002,240207,3.753804
6221,v1.5.0,136.26420000000002,240207,3.566084
6222,v1.5.0,136.3124,240207,3.689489
6223,v1.5.0,136.644,240207,3.536492
6224,v1.5.0,136.646,240207,3.497511
6225,v1.5.0,136.4522,240207,3.636914
6226,v1.5.0,136.1454,240207,3.60396
6227,v1.5.0,136.06320000000002,240207,3.591252
6228,v1.5.0,136.267,240207,3.6245
6229,v1.5.0,136.363,240207,3.592958
6230,v1.5.0,136.7668,240207,3.61109
6231,v1.5.0,136.68,240207,3.709648
6232,v1.5.0,137.04739999999998,237236,3.631057
6233,v1.5.0,80.478,237236,6.31175
6234,v1.5.0,80.5144,237236,6.2545
6235,v1.5.0,80.4994,237236,6.332557
6236,v1.5.0,137.0576,237236,3.582794
6237,v1.5.0,80.38119999999999,237236,6.219685
6238,v1.5.0,80.5532,237236,6.320358
6239,v1.5.0,80.3866,237236,6.452
6240,v1.5.0,137.544,237236,3.60089
6241,v1.5.0,80.6182,237236,6.179377
6242,v1.5.0,80.6022,237236,6.271
6243,v1.5.0,80.352,237236,6.271
6244,v1.5.0,137.2714,237236,3.60202
6245,v1.5.0,80.557,237236,6.29225
6246,v1.5.0,80.7324,237236,6.278
6247,v1.5.0,80.5048,237236,6.309
6248,v1.5.0,137.1386,237236,3.632872
6249,v1.5.0,80.4688,237236,6.16
6250,v1.5.0,80.45819999999999,237236,6.26625
6251,v1.5.0,80.51219999999999,237236,6.159225
6252,v1.5.0,137.467,237236,3.546052
6253,v1.5.0,80.5068,237236,6.2445
6254,v1.5.0,80.46839999999999,237236,6.217438
6255,v1.5.0,80.5394,237236,6.311022
6256,v1.5.0,137.0404,237236,3.630967
6257,v1.5.0,80.2788,237236,6.31925
6258,v1.5.0,80.7182,237236,6.335926
6259,v1.5.0,80.4876,237236,6.22613
6260,v1.5.0,137.0146,237236,3.614219
6261,v1.5.0,80.4074,237236,6.32875
6262,v1.5.0,80.2348,237236,6.315
6263,v1.5.0,80.224,237236,6.294582
6264,v1.5.0,137.07,237236,3.636177
6265,v1.5.0,80.29360000000001,237236,6.2645
6266,v1.5.0,80.4486,237236,6.24775
6267,v1.5.0,80.2388,237236,6.32675
6268,v1.5.0,136.4066,236387,3.67743
6269,v1.5.0,80.0642,236387,6.224225
6270,v1.5.0,80.047,236387,6.21606
6271,v1.5.0,80.1028,236387,6.302934
6272,v1.5.0,136.659,236387,3.670685
6273,v1.5.0,79.9858,236387,6.185098
6274,v1.5.0,80.0808,236387,6.244911
6275,v1.5.0,79.8978,236387,6.404592
6276,v1.5.0,136.1396,236387,3.546222
6277,v1.5.0,79.9712,236387,6.226899
6278,v1.5.0,80.2,236387,6.31675
6279,v1.5.0,80.06280000000001,236387,6.26069
6280,v1.5.0,136.5188,236387,3.595255
6281,v1.5.0,80.096,236387,6.257791
6282,v1.5.0,80.1168,236387,6.24469
6283,v1.5.0,80.1602,236387,6.245924
6284,v1.5.0,136.535,236387,3.617512
6285,v1.5.0,80.1968,236387,6.32475
6286,v1.5.0,80.18939999999999,236387,6.27025
6287,v1.5.0,79.9952,236387,6.319487
6288,v1.5.0,135.9136,236387,3.64181
6289,v1.5.0,80.2146,236387,6.276123
6290,v1.5.0,80.3382,236387,6.260351
6291,v1.5.0,79.899,236387,6.329509
6292,v1.5.0,136.31179999999998,236387,3.609493
6293,v1.5.0,80.01339999999999,236387,6.203316
6294,v1.5.0,79.94539999999999,236386.8,6.330358
6295,v1.5.0,80.1048,236387,6.272218
6296,v1.5.0,136.06539999999998,236387,3.637414
6297,v1.5.0,79.89760000000001,236387,6.274864
6298,v1.5.0,80.337,236387,6.31875
6299,v1.5.0,80.02860000000001,236387,6.344291
6300,v1.5.0,136.27179999999998,236387,3.589043
6301,v1.5.0,80.0424,236387,6.325418
6302,v1.5.0,79.95660000000001,236387,6.12112
6303,v1.5.0,80.0758,236387,6.327519
6304,v1.5.0,163.76479999999998,248281,3.528853
6305,v1.5.0,164.3244,248281,3.55019
6306,v1.5.0,164.5276,248281,3.518961
6307,v1.5.0,164.1624,248281,3.568195
6308,v1.5.0,164.0264,248281,3.50501
6309,v1.5.0,164.0482,248281,3.478653
6310,v1.5.0,164.19979999999998,248281,3.594011
6311,v1.5.0,164.485,248281,3.483294
6312,v1.5.0,164.2502,248281,3.414423
6313,v1.5.0,163.9686,248281,3.513416
6314,v1.5.0,164.269,248281,3.446135
6315,v1.5.0,163.893,248281,3.583844
6316,v1.5.0,163.88739999999999,248281,3.53092
6317,v1.5.0,164.62320000000003,248281,3.522748
6318,v1.5.0,164.387,248281,3.52501
6319,v1.5.0,164.2354,248281,3.549842
6320,v1.5.0,164.20839999999998,248281,3.555517
6321,v1.5.0,163.7,248281,3.51934
6322,v1.5.0,164.18820000000002,248280.8,3.506366
6323,v1.5.0,164.15179999999998,248281,3.539871
6324,v1.5.0,164.40179999999998,248281,3.486214
6325,v1.5.0,163.918,248281,3.451411
6326,v1.5.0,164.1202,248281,3.552761
6327,v1.5.0,163.9136,248281,3.521077
6328,v1.5.0,164.287,248281,3.513189
6329,v1.5.0,163.9328,248281,3.55776
6330,v1.5.0,164.3474,248281,3.558571
6331,v1.5.0,163.6404,248281,3.560057
6332,v1.5.0,164.08020000000002,248281,3.490435
6333,v1.5.0,164.367,248281,3.484347
6334,v1.5.0,164.0436,248281,3.527281
6335,v1.5.0,164.3212,248281,3.522822
6336,v1.5.0,163.88660000000002,248281,3.558973
6337,v1.5.0,163.668,248281,3.516705
6338,v1.5.0,163.803,248281,3.563706
6339,v1.5.0,164.211,248281,3.516614
6340,v1.5.0,163.9016,248365,3.566465
6341,v1.5.0,163.8416,248365,3.55466
6342,v1.5.0,163.7132,248365,3.481008
6343,v1.5.0,164.4854,248365,3.533577
6344,v1.5.0,163.8346,248365,3.527145
6345,v1.5.0,163.6086,248365,3.534619
6346,v1.5.0,163.839,248365,3.566958
6347,v1.5.0,164.1266,248365,3.607607
6348,v1.5.0,163.91879999999998,248365,3.491902
6349,v1.5.0,163.8862,248365,3.555671
6350,v1.5.0,164.0902,248365,3.505433
6351,v1.5.0,163.65439999999998,248365,3.452971
6352,v1.5.0,163.5946,248365,3.522058
6353,v1.5.0,163.99220000000003,248365,3.612761
6354,v1.5.0,163.79479999999998,248365,3.508334
6355,v1.5.0,163.5102,248365,3.51014
6356,v1.5.0,163.714,248365,3.532461
6357,v1.5.0,163.9228,248365,3.552065
6358,v1.5.0,163.7136,248365,3.562814
6359,v1.5.0,164.0998,248365,3.566738
6360,v1.5.0,163.77579999999998,248365,3.549677
6361,v1.5.0,163.9174,248365,3.598136
6362,v1.5.0,164.0472,248365,3.537963
6363,v1.5.0,163.94920000000002,248365,3.563941
6364,v1.5.0,163.5942,248365,3.551464
6365,v1.5.0,163.738,248365,3.549086
6366,v1.5.0,163.82920000000001,248365,3.487516
6367,v1.5.0,163.78179999999998,248365,3.523037
6368,v1.5.0,163.7186,248365,3.529071
6369,v1.5.0,163.8834,248365,3.481584
6370,v1.5.0,163.79520000000002,248365,3.53297
6371,v1.5.0,163.7904,248365,3.537077
6372,v1.5.0,163.9868,248365,3.606156
6373,v1.5.0,163.7134,248365,3.492995
6374,v1.5.0,163.724,248365,3.549333
6375,v1.5.0,163.6054,248365,3.511853
6376,v1.5.0,163.3982,247747,3.546793
6377,v1.5.0,95.4832,247747,6.215368
6378,v1.5.0,95.379,247747,6.313053
6379,v1.5.0,95.43180000000001,247747,6.217474
6380,v1.5.0,162.8046,247747,3.504315
6381,v1.5.0,95.5852,247747,6.18779
6382,v1.5.0,95.682,247747,6.141943
6383,v1.5.0,95.484,247747,6.146737
6384,v1.5.0,162.73520000000002,247747,3.541117
6385,v1.5.0,95.8096,247747,6.135899
6386,v1.5.0,95.5442,247747,6.233647
6387,v1.5.0,95.5908,247747,6.116101
6388,v1.5.0,163.489,247747,3.585923
6389,v1.5.0,95.7024,247747,6.157474
6390,v1.5.0,95.7358,247747,6.213059
6391,v1.5.0,95.62939999999999,247747,6.193046
6392,v1.5.0,163.0206,247747,3.545443
6393,v1.5.0,95.54260000000001,247747,6.189263
6394,v1.5.0,95.5124,247747,6.179579
6395,v1.5.0,95.4112,247747,6.180026
6396,v1.5.0,162.94879999999998,247747,3.485559
6397,v1.5.0,95.614,247747,5.997473
6398,v1.5.0,95.7312,247747,6.120013
6399,v1.5.0,95.6786,247747,6.21323
6400,v1.5.0,163.296,247747,3.602395
6401,v1.5.0,95.5492,247747,6.198947
6402,v1.5.0,95.59519999999999,247747,6.16511
6403,v1.5.0,95.6408,247747,6.102526
6404,v1.5.0,163.181,247747,3.546543
6405,v1.5.0,95.813,247747,6.143579
6406,v1.5.0,95.4104,247747,6.059962
6407,v1.5.0,95.6322,247747,6.176309
6408,v1.5.0,162.73260000000002,247747,3.62563
6409,v1.5.0,95.6164,247747,6.141263
6410,v1.5.0,95.4482,247747,6.078983
6411,v1.5.0,95.43539999999999,247747,6.174105
6412,v1.5.0,162.5232,248312,3.529195
6413,v1.5.0,95.5852,248312,6.160217
6414,v1.5.0,95.2982,248312,6.085308
6415,v1.5.0,95.2644,248312,6.170316
6416,v1.5.0,162.23160000000001,248312,3.502857
6417,v1.5.0,95.397,248312,6.189227
6418,v1.5.0,95.7512,248312,6.09659
6419,v1.5.0,95.283,248312,6.132018
6420,v1.5.0,162.3776,248312,3.459477
6421,v1.5.0,95.6738,248312,6.089436
6422,v1.5.0,95.6672,248312,5.971579
6423,v1.5.0,95.28739999999999,248312,6.313563
6424,v1.5.0,162.793,248312,3.591953
6425,v1.5.0,95.802,248312,6.14304
6426,v1.5.0,95.19019999999999,248312,6.208768
6427,v1.5.0,95.5894,248312,6.161895
6428,v1.5.0,162.43679999999998,248312,3.440068
6429,v1.5.0,95.4174,248312,6.166526
6430,v1.5.0,95.2458,248312,6.09933
6431,v1.5.0,95.3172,248312,6.114963
6432,v1.5.0,162.36579999999998,248312,3.508484
6433,v1.5.0,95.6202,248312,6.120211
6434,v1.5.0,95.2088,248312,6.1554
6435,v1.5.0,95.489,248312,6.297263
6436,v1.5.0,162.511,248312,3.558378
6437,v1.5.0,95.4742,248312,6.038737
6438,v1.5.0,95.31939999999999,248312,6.115388
6439,v1.5.0,95.1588,248312,6.145212
6440,v1.5.0,162.91379999999998,248312,3.556607
6441,v1.5.0,95.18480000000001,248312,6.149165
6442,v1.5.0,95.2734,248312,6.181196
6443,v1.5.0,95.28160000000001,248312,6.139369
6444,v1.5.0,162.664,248312,3.478151
6445,v1.5.0,95.57719999999999,248312,6.144825
6446,v1.5.0,95.3198,248312,6.085669
6447,v1.5.0,95.5532,248312,6.168542
6448,v1.5.0,163.9212,248281,3.483282
6449,v1.5.0,164.2072,248281,3.58454
6450,v1.5.0,164.98579999999998,248281,3.561461
6451,v1.5.0,163.8946,248281,3.426083
6452,v1.5.0,164.159,248281,3.505387
6453,v1.5.0,164.458,248281,3.535769
6454,v1.5.0,164.5902,248281,3.525563
6455,v1.5.0,164.4582,248281,3.535216
6456,v1.5.0,163.9446,248281,3.550242
6457,v1.5.0,163.9458,248281,3.509019
6458,v1.5.0,164.10760000000002,248281,3.459141
6459,v1.5.0,163.922,248281,3.557723
6460,v1.5.0,164.4102,248281,3.527233
6461,v1.5.0,164.9752,248281,3.503927
6462,v1.5.0,163.7512,248281,3.511432
6463,v1.5.0,163.8172,248281,3.49287
6464,v1.5.0,164.6644,248281,3.63215
6465,v1.5.0,164.5136,248281,3.534612
6466,v1.5.0,164.42020000000002,248281,3.534984
6467,v1.5.0,164.0676,248281,3.496854
6468,v1.5.0,164.5418,248281,3.510085
6469,v1.5.0,163.933,248281,3.575082
6470,v1.5.0,164.3138,248281,3.517776
6471,v1.5.0,164.5362,248281,3.435631
6472,v1.5.0,163.9122,248281,3.470125
6473,v1.5.0,164.079,248281,3.540491
6474,v1.5.0,164.119,248281,3.451669
6475,v1.5.0,164.5684,248281,3.484864
6476,v1.5.0,164.22660000000002,248281,3.553865
6477,v1.5.0,164.0548,248281,3.523067
6478,v1.5.0,164.3916,248281,3.571591
6479,v1.5.0,164.3136,248281,3.498203
6480,v1.5.0,163.99439999999998,248281,3.470901
6481,v1.5.0,164.35060000000001,248281,3.49791
6482,v1.5.0,164.32979999999998,248281,3.495752
6483,v1.5.0,164.2334,248281,3.536932
6484,v1.5.0,163.73160000000001,248365,3.514625
6485,v1.5.0,163.9408,248365,3.519099
6486,v1.5.0,164.14479999999998,248365,3.497819
6487,v1.5.0,164.076,248365,3.504365
6488,v1.5.0,164.045,248365,3.532968
6489,v1.5.0,164.10760000000002,248365,3.538167
6490,v1.5.0,164.1472,248365,3.472781
6491,v1.5.0,163.7568,248365,3.504455
6492,v1.5.0,164.21120000000002,248365,3.487982
6493,v1.5.0,163.81879999999998,248365,3.490899
6494,v1.5.0,163.569,248365,3.49613
6495,v1.5.0,163.8202,248365,3.540438
6496,v1.5.0,163.7488,248365,3.597288
6497,v1.5.0,163.4832,248365,3.470838
6498,v1.5.0,163.8676,248365,3.564644
6499,v1.5.0,164.2116,248365,3.508849
6500,v1.5.0,163.7738,248365,3.481541
6501,v1.5.0,164.1936,248365,3.544385
6502,v1.5.0,164.2574,248365,3.525056
6503,v1.5.0,163.8438,248365,3.525315
6504,v1.5.0,163.89479999999998,248365,3.484379
6505,v1.5.0,163.9274,248365,3.501963
6506,v1.5.0,163.6378,248365,3.534016
6507,v1.5.0,163.5936,248365,3.438708
6508,v1.5.0,163.88279999999997,248365,3.590307
6509,v1.5.0,163.78220000000002,248365,3.418359
6510,v1.5.0,164.2004,248365,3.557181
6511,v1.5.0,163.5194,248365,3.465356
6512,v1.5.0,163.896,248365,3.571
6513,v1.5.0,163.776,248365,3.525669
6514,v1.5.0,164.05579999999998,248365,3.483651
6515,v1.5.0,163.7966,248365,3.543002
6516,v1.5.0,163.565,248365,3.486717
6517,v1.5.0,163.37320000000003,248365,3.569364
6518,v1.5.0,164.288,248365,3.513701
6519,v1.5.0,163.9244,248365,3.533608
6520,v1.5.0,162.7918,247747,3.508081
6521,v1.5.0,95.49680000000001,247747,6.165684
6522,v1.5.0,95.5956,247747,6.141474
6523,v1.5.0,95.5,247747,6.095507
6524,v1.5.0,163.4272,247747,3.6032
6525,v1.5.0,95.37039999999999,247746,6.266316
6526,v1.5.0,95.5658,247747,6.057748
6527,v1.5.0,95.5706,247747,6.126439
6528,v1.5.0,162.8644,247747,3.541278
6529,v1.5.0,95.634,247747,6.233303
6530,v1.5.0,95.7138,247747,6.077917
6531,v1.5.0,95.485,247747,6.271158
6532,v1.5.0,163.1834,247747,3.502099
6533,v1.5.0,95.3952,247747,6.070744
6534,v1.5.0,95.5156,247747,6.15641
6535,v1.5.0,95.4872,247747,6.169318
6536,v1.5.0,163.0484,247747,3.557726
6537,v1.5.0,95.6306,247747,6.098316
6538,v1.5.0,95.6154,247747,6.092421
6539,v1.5.0,95.8222,247747,6.166693
6540,v1.5.0,163.3244,247747,3.537972
6541,v1.5.0,95.32,247747,6.191158
6542,v1.5.0,95.49560000000001,247747,6.200842
6543,v1.5.0,95.5744,247747,6.124971
6544,v1.5.0,162.7438,247747,3.519532
6545,v1.5.0,95.7372,247747,6.155855
6546,v1.5.0,95.4992,247747,6.212954
6547,v1.5.0,95.415,247747,6.201385
6548,v1.5.0,162.8666,247747,3.489487
6549,v1.5.0,95.49839999999999,247747,6.112632
6550,v1.5.0,95.4298,247747,6.016468
6551,v1.5.0,95.434,247747,6.181204
6552,v1.5.0,163.0522,247747,3.634029
6553,v1.5.0,95.6344,247747,6.133316
6554,v1.5.0,95.6336,247747,6.111789
6555,v1.5.0,95.33019999999999,247747,6.18
6556,v1.5.0,162.4894,248312,3.584014
6557,v1.5.0,95.4598,248312,6.200632
6558,v1.5.0,95.5232,248312,6.2
6559,v1.5.0,95.2538,248312,6.13966
6560,v1.5.0,162.1866,248312,3.521366
6561,v1.5.0,95.36,248312,6.183579
6562,v1.5.0,95.3594,248312,6.181895
6563,v1.5.0,95.2264,248312,6.055162
6564,v1.5.0,163.0962,248312,3.543021
6565,v1.5.0,95.4598,248312,6.11979
6566,v1.5.0,95.2804,248312,6.300631
6567,v1.5.0,95.3732,248312,6.169385
6568,v1.5.0,162.53279999999998,248312,3.481338
6569,v1.5.0,95.43180000000001,248312,6.168037
6570,v1.5.0,95.5776,248312,6.103579
6571,v1.5.0,95.3474,248312,5.995203
6572,v1.5.0,162.42079999999999,248312,3.522599
6573,v1.5.0,95.2428,248312,6.142907
6574,v1.5.0,95.52080000000001,248312,6.188254
6575,v1.5.0,95.335,248312,6.136257
6576,v1.5.0,162.3992,248312,3.495455
6577,v1.5.0,95.222,248312,6.054132
6578,v1.5.0,95.28760000000001,248312,6.182392
6579,v1.5.0,95.5738,248312,6.305149
6580,v1.5.0,162.73420000000002,248312,3.511751
6581,v1.5.0,95.31139999999999,248312,6.12336
6582,v1.5.0,95.4158,248312,6.155187
6583,v1.5.0,95.3468,248312,6.142116
6584,v1.5.0,162.78539999999998,248312,3.492955
6585,v1.5.0,95.3848,248312,6.319368
6586,v1.5.0,95.6106,248312,6.198947
6587,v1.5.0,95.496,248312,6.090282
6588,v1.5.0,162.65179999999998,248312,3.546209
6589,v1.5.0,95.40480000000001,248312,6.086947
6590,v1.5.0,95.6494,248312,6.115059
6591,v1.5.0,95.7042,248312,6.046737
