,revision,performance,cpu
680,5.5.23,56.80602,1.097971
681,5.5.23,53.66042,1.207498
682,5.5.23,56.70266,1.119218
683,5.5.23,54.99424,1.160449
684,5.5.23,61.5518,1.093795
685,5.5.23,55.11076,1.174387
686,5.5.23,58.78006,1.151772
687,5.5.23,55.70234,1.105505
688,5.5.23,53.58002,1.2289
689,5.5.23,58.9317,1.106836
690,5.5.23,53.81884,1.160149
691,5.5.23,56.55094,1.069491
692,5.5.23,56.85246,1.1539
693,5.5.23,59.45434,1.045345
694,5.5.23,57.7211,1.162879
695,5.5.23,55.99678,1.161551
696,5.5.23,58.02878,1.365523
697,5.5.23,54.78948,1.196562
698,5.5.23,56.7196,1.176544
699,5.5.23,54.9713,1.189653
700,5.5.23,53.61136,1.170601
701,5.5.23,56.79396,1.356232
702,5.5.23,58.89438,1.050565
703,5.5.23,59.0662,1.174345
704,5.5.23,56.72866,1.14453
705,5.5.23,57.26538,1.064034
706,5.5.23,53.83974,1.271015
707,5.5.23,51.02312,1.127609
708,5.5.23,56.8783,1.189094
709,5.5.23,55.41108,1.137611
710,5.5.23,58.88066,1.072654
711,5.5.23,55.6077,1.164423
712,5.5.23,58.06644,1.134321
713,5.5.23,57.90406,1.168983
714,5.5.23,54.8159,1.109056
715,5.5.23,54.75862,1.154915
716,5.5.23,57.7291,1.124883
717,5.5.23,54.9872,1.114985
718,5.5.23,59.82538,1.089835
719,5.5.23,53.98516,1.119211
720,5.5.23,57.79472,1.087612
721,5.5.23,56.03458,1.108607
722,5.5.23,55.25734,1.1434
723,5.5.23,56.65066,1.107276
724,5.5.23,56.08752,1.110837
725,5.5.23,58.37552,1.138001
726,5.5.23,56.8996,1.147335
727,5.5.23,59.82032,1.061788
728,5.5.23,57.307,1.086073
729,5.5.23,57.24656,1.196194
730,5.5.23,56.91706,1.347605
731,5.5.23,56.57116,1.127123
732,5.5.23,55.44636,1.207084
733,5.5.23,54.91496,1.227295
734,5.5.23,55.14966,1.168565
735,5.5.23,57.68554,1.194706
736,5.5.23,53.53098,1.209331
737,5.5.23,54.8037,1.1264
738,5.5.23,58.82756,1.181283
739,5.5.23,56.36032,1.132992
740,5.5.23,63.213,1.138886
741,5.5.23,53.8483,1.172844
742,5.5.23,56.11514,1.271522
743,5.5.23,57.39798,1.132612
744,5.5.23,55.2017,1.186862
745,5.5.23,57.6373,1.13756
746,5.5.23,55.7592,1.233271
747,5.5.23,58.68844,1.050775
748,5.5.23,59.24144,1.205843
749,5.5.23,58.7594,1.163734
750,5.5.23,57.22106,1.153981
751,5.5.23,54.83706,1.214193
752,5.5.23,56.2352,1.188403
753,5.5.23,55.11606,1.25164
754,5.5.23,57.3969,1.129739
755,5.5.23,58.32224,1.158307
756,5.5.23,56.46438,1.013284
757,5.5.23,54.93912,1.041247
758,5.5.23,59.80566,0.987711
759,5.5.23,53.6535,1.011135
760,5.5.23,58.99344,0.988398
761,5.5.23,55.49706,1.006426
762,5.5.23,53.8766,1.061119
763,5.5.23,56.10642,1.096126
764,5.5.23,60.36544,0.940814
765,5.5.23,53.93204,1.053768
766,5.5.23,55.59472,1.053231
767,5.5.23,55.75844,1.035711
768,5.5.23,54.41504,1.026272
769,5.5.23,53.9872,1.052072
770,5.5.23,53.7526,1.0388
771,5.5.23,53.32698,1.046738
772,5.5.23,56.38742,1.061611
773,5.5.23,53.57202,1.059767
774,5.5.23,55.9573,1.033763
775,5.5.23,55.7379,1.060336
776,5.5.23,53.93692,1.054718
