root;delayedInnodbLogFlush;delayedInnodbLogWrite;innodbFlushMethod;fsyncFlush;dsyncFlush;directFlush;binaryLog;innodbDoubleWrite;tempTableSize_256;tempTableSize_4096;tempTableSize_65536;tempTableSize;innodbBufferPoolSize_8;innodbBufferPoolSize_64;innodbBufferPoolSize_512;innodbBufferPoolSize;innodbLogBufferSize_1;innodbLogBufferSize_8;innodbLogBufferSize_64;innodbLogBufferSize;revision;performance;cpu
1;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;5.6.15;56.55584;1.154964
1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;5.6.15;56.64664;1.218793
1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;5.6.15;57.55494;1.136311
1;1;1;1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;5.6.15;59.1522;1.165757
1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;5.6.15;54.55196;1.22035
1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;5.6.15;67.65514;1.096351
1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;5.6.15;64.77192;1.353819
1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;5.6.15;68.28652;1.163804
1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;5.6.15;58.20876;1.152789
1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;5.6.15;57.92192;1.085357
1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;5.6.15;61.23998;1.061343
1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;5.6.15;57.86232;1.186653
1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;5.6.15;53.04616;1.340695
1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;5.6.15;56.42468;1.258286
1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;5.6.15;63.88666;1.288665
1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;5.6.15;65.6033;1.091796
1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;5.6.15;63.6784;1.347899
1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;5.6.15;62.5723;1.037902
1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;5.6.15;52.09872;1.441129
1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;5.6.15;55.19538;1.263513
1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;5.6.15;56.03008;1.207452
1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;5.6.15;56.9629;1.28775
1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;5.6.15;62.30596;1.191045
1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;5.6.15;61.49996;1.527521
1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;5.6.15;63.63738;1.385714
1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;5.6.15;65.2137;1.363489
1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;5.6.15;55.7582;1.437672
1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;5.6.15;61.14288;1.470584
1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;5.6.15;57.48478;1.126688
1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;5.6.15;60.12102;1.139217
1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;5.6.15;58.59362;1.192773
1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;5.6.15;54.8882;1.31117
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;5.6.15;62.55466;1.401078
1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;5.6.15;62.46212;1.332466
1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;5.6.15;56.6693;1.481867
1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;5.6.15;58.60424;1.226515
1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;5.6.15;57.19644;1.260926
1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;5.6.15;59.02688;1.273916
1;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;5.6.15;56.32972;1.285135
1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;5.6.15;55.8563;1.18311
1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;5.6.15;59.01636;1.188292
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;5.6.15;63.10032;1.393715
1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;5.6.15;57.04308;1.437855
1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;5.6.15;62.37666;1.427661
1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;5.6.15;58.2082;1.193208
1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;5.6.15;56.81884;1.259012
1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;5.6.15;55.7885;1.362173
1;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;5.6.15;57.66284;1.234327
1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;5.6.15;58.94744;1.221552
1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;5.6.15;61.53934;1.265815
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;5.6.15;63.45516;1.261
1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;5.6.15;59.0605;1.678637
1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;5.6.15;61.31192;1.471863
1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;5.6.15;58.5623;1.262239
1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;5.6.15;54.31958;1.237559
1;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;5.6.15;65.00868;1.050549
1;1;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;5.6.15;59.50358;1.107182
1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;5.6.15;58.46082;1.283521
1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;5.6.15;58.24322;1.202696
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;5.6.15;63.54544;1.314362
1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;5.6.15;63.04316;1.429153
1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;5.6.15;66.76236;1.188637
1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;5.6.15;55.94282;1.226447
1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;5.6.15;59.52248;1.221055
1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;5.6.15;58.98072;1.407212
1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;5.6.15;54.27014;1.331799
1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;5.6.15;60.00504;1.178573
1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;5.6.15;58.34768;1.188152
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;5.6.15;64.96216;1.442476
1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;5.6.15;65.1186;1.229705
1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;5.6.15;63.33368;1.32848
1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;5.6.15;62.35716;1.147963
1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;5.6.15;61.37618;1.129644
1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;5.6.15;58.04236;1.332182
1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;5.6.15;59.66492;1.106686
1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;5.6.15;56.11868;1.164829
1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;5.6.15;61.50796;1.17753
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;5.6.15;66.24464;1.40642
1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;5.6.15;66.63618;1.300396
1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;5.6.15;63.85658;1.463039
1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;5.6.15;56.911;1.184729
1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;5.6.15;62.60388;1.115504
1;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;5.6.15;55.19226;1.275021
1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;5.6.15;56.65384;1.295704
1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;5.6.15;57.23376;1.245148
1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;5.6.15;61.93792;1.285776
1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;5.6.17;134.01876;1.043398
1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;5.6.17;129.85086;1.297864
1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;5.6.17;131.30458;0.999526
1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;5.6.17;121.06238;0.942402
1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;5.6.17;123.81088;1.513751
1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;5.6.17;120.76224;1.218947
1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;5.6.17;125.01576;1.005348
1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;5.6.17;122.00616;1.206561
1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;5.6.17;124.55606;1.066763
1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;5.6.17;129.34298;1.542887
1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;5.6.17;134.7474;1.00542
1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;5.6.17;129.44908;1.470332
1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;5.6.17;120.20636;0.92803
1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;5.6.17;122.0827;1.240375
1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;5.6.17;124.80724;1.020537
1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;5.6.17;119.08436;1.438679
1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;5.6.17;120.38208;1.880855
1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;5.6.17;123.67886;1.415515
1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;5.6.17;137.00758;1.338631
1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;5.6.17;133.22494;1.063923
1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;5.6.17;127.34756;1.106611
1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;5.6.17;129.96188;1.066791
1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;5.6.17;117.47464;1.300352
1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;5.6.17;126.72054;1.142758
1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;5.6.17;123.23546;1.239776
1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;5.6.17;125.5425;1.202526
1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;5.6.17;119.11166;1.563453
1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;5.6.17;140.06246;1.206048
1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;5.6.17;136.58234;1.42622
1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;5.6.17;137.25152;1.411727
1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;5.6.17;119.32306;1.489288
1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;5.6.17;125.89388;1.047801
1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;5.6.17;119.13102;1.782306
1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;5.6.17;120.30032;0.887842
1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;5.6.17;123.24052;1.451353
1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;5.6.17;123.13856;0.879443
1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;5.6.17;141.43378;1.385368
1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;5.6.17;143.63872;1.065707
1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;5.6.17;134.99264;1.113511
1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;5.6.17;126.58344;1.092093
1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;5.6.17;117.8591;0.843641
1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;5.6.17;131.5388;1.279414
1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;5.6.17;117.06918;0.986687
1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;5.6.17;123.30814;1.11615
1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;5.6.17;119.83978;0.864357
1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;5.6.17;136.93956;1.045447
1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;5.6.17;135.54418;1.499691
1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;5.6.17;143.36286;1.054394
1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;5.6.17;121.26954;1.704698
1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;5.6.17;119.54216;0.858476
1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;5.6.17;125.78148;0.906127
1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;5.6.17;125.28978;1.146553
1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;5.6.17;122.6812;1.117995
1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;5.6.17;125.86444;1.262218
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;5.6.17;130.16934;1.161628
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;5.6.17;139.1498;1.034317
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;5.6.17;133.89654;1.06148
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;5.6.17;122.37684;1.354633
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;5.6.17;122.59778;1.719496
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;5.6.17;117.89748;1.29035
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;5.6.17;132.08078;1.356923
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;5.6.17;120.13444;0.985585
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;5.6.17;125.29668;1.486532
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;5.6.17;135.51452;1.209732
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;5.6.17;133.0995;1.354871
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;5.6.17;135.71544;1.358776
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;5.6.17;122.23588;1.321511
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;5.6.17;119.52696;1.702994
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;5.6.17;126.14166;1.032195
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;5.6.17;122.78232;1.55777
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;5.6.17;127.28564;1.299492
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;5.6.17;126.24494;1.379589
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;5.6.17;132.34992;1.387039
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;5.6.17;132.58236;1.652514
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;5.6.17;136.18558;1.428959
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;5.6.17;118.89828;1.150713
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;5.6.17;120.40782;1.342811
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;5.6.17;123.27184;1.590591
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;5.6.17;121.24422;1.184871
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;5.6.17;126.56442;1.495629
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;5.6.17;124.4984;0.995291
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;5.6.17;138.02288;1.639477
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;5.6.17;138.09304;0.907765
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;5.6.17;143.11608;1.296773
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;5.6.17;125.53882;0.918263
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;5.6.17;121.92854;1.091608
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;5.6.17;127.52254;1.12677
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;5.6.17;125.50696;1.212321
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;5.6.17;123.26364;1.100962
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;5.6.17;125.50094;1.381711
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;5.6.17;138.96178;0.890278
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;5.6.17;144.40126;1.157589
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;5.6.17;140.99808;0.963353
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;5.6.17;120.67964;1.130149
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;5.6.17;124.33394;1.135282
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;5.6.17;125.11364;1.287889
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;5.6.17;122.673;1.188793
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;5.6.17;121.33222;1.26345
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;5.6.17;129.09778;1.384895
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;5.6.17;139.84178;1.186471
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;5.6.17;138.90774;1.131583
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;5.6.17;139.18608;1.212206
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;5.6.17;125.86354;1.450392
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;5.6.17;121.06758;1.363281
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;5.6.17;123.4077;1.569967
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;5.6.17;127.70302;1.165658
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;5.6.17;121.52364;1.463835
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;5.6.17;122.92476;1.320618
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;5.6.17;128.76156;0.935319
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;5.6.17;121.46758;1.545567
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;5.6.17;127.36984;1.073471
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;5.6.17;119.86242;1.415992
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;5.6.17;122.91046;1.22048
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;5.6.17;127.14426;0.927244
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;5.6.17;122.56056;1.326521
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;5.6.17;122.7295;1.165829
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;5.6.17;121.7054;1.233242
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;5.6.17;127.48778;1.454382
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;5.6.17;130.31782;1.162074
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;5.6.17;126.10446;1.424015
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;5.6.17;122.7032;1.172577
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;5.6.17;117.43964;0.987756
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;5.6.17;132.41144;1.181466
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;5.6.17;126.99752;1.528261
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;5.6.17;116.7442;0.964762
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;5.6.17;116.76144;1.547859
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;5.6.17;133.91854;1.496317
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;5.6.17;128.0847;1.018561
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;5.6.17;128.07296;1.42133
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;5.6.17;123.56686;0.97392
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;5.6.17;117.23292;1.352773
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;5.6.17;125.6715;1.329525
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;5.6.17;119.74546;1.154581
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;5.6.17;117.99186;1.35981
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;5.6.17;122.46566;1.259513
1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;5.6.17;133.88616;1.470095
1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;5.6.17;136.21046;1.226535
1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;5.6.17;138.96908;1.561037
1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;5.6.17;120.79448;1.539037
1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;5.6.17;127.7376;1.188904
1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;5.6.17;120.14888;1.396542
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;5.6.17;130.03456;1.280006
1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;5.6.17;125.731;0.983982
1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;5.6.17;119.0328;1.345583
1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;5.6.17;131.6708;1.708152
1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;5.6.17;143.36722;1.492714
1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;5.6.17;131.5966;1.347286
1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;5.6.17;124.70476;1.495382
1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;5.6.17;123.30616;1.234207
1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;5.6.17;123.22116;1.22443
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;5.6.17;127.34288;1.591077
