root;Workloads;LRA;QF_FP;QF_LRA;QF_UFLRA;well_sorted_check;proof;model_validate;unsat_core;smtlib2_compliant;compact;partial;type_check;revision;performance;memory
1;1;0;0;0;1;0;0;1;0;0;1;0;1;4.6.0;139.468;4390935.2
1;1;0;0;0;1;0;0;1;0;0;1;1;0;4.6.0;136.38;4390995.2
1;1;0;0;0;1;0;0;1;0;0;1;1;1;4.6.0;143.304;4390851.2
1;1;0;0;0;1;0;0;1;0;1;0;0;0;4.6.0;132.172;4391764
1;1;0;0;0;1;0;0;1;0;1;0;0;1;4.6.0;145.276;4390487.2
1;1;0;0;0;1;0;0;1;0;1;0;1;0;4.6.0;134.284;4389977.6
1;1;0;0;0;1;0;0;1;0;1;0;1;1;4.6.0;140.976;4390280.8
1;1;0;0;0;1;0;0;1;0;1;1;0;0;4.6.0;137.768;4390825.6
1;1;0;0;0;1;0;0;1;0;1;1;0;1;4.6.0;137.148;4392006.4
1;1;0;0;0;1;0;0;1;0;1;1;1;0;4.6.0;137.882;4391697.6
1;1;0;0;0;1;0;0;1;0;1;1;1;1;4.6.0;143.146;4388522.4
1;1;0;0;0;1;0;0;1;1;0;0;0;0;4.6.0;132.606;4390333.6
1;1;0;0;0;1;0;0;1;1;0;0;0;1;4.6.0;143.536;4391832.8
1;1;0;0;0;1;0;0;1;1;0;0;1;0;4.6.0;134.664;4392127.2
1;1;0;0;0;1;0;0;1;1;0;0;1;1;4.6.0;143.53;4390257.6
1;1;0;0;0;1;0;0;1;1;0;1;0;0;4.6.0;133.134;4390524.8
1;1;0;0;0;1;0;0;1;1;0;1;0;1;4.6.0;139.358;4390543.2
1;1;0;0;0;1;0;0;1;1;0;1;1;0;4.6.0;137.954;4390536
1;1;0;0;0;1;0;0;1;1;0;1;1;1;4.6.0;143.76;4391843.2
1;1;0;0;0;1;0;0;1;1;1;0;0;0;4.6.0;135.924;4390684
1;1;0;0;0;1;0;0;1;1;1;0;0;1;4.6.0;139.218;4393070.4
1;1;0;0;0;1;0;0;1;1;1;0;1;0;4.6.0;138.122;4390325.6
1;1;0;0;0;1;0;0;1;1;1;0;1;1;4.6.0;139.11;4390445.6
1;1;0;0;0;1;0;0;1;1;1;1;0;0;4.6.0;135.856;4390038.4
1;1;0;0;0;1;0;0;1;1;1;1;0;1;4.6.0;144.594;4390590.4
1;1;0;0;0;1;0;0;1;1;1;1;1;0;4.6.0;130.084;4390649.6
1;1;0;0;0;1;0;0;1;1;1;1;1;1;4.6.0;145.28;4390663.2
1;1;0;0;0;1;0;1;0;0;0;0;0;0;4.6.0;312.324;14163031.2
1;1;0;0;0;1;0;1;0;0;0;0;0;1;4.6.0;326.754;14162819.2
1;1;0;0;0;1;0;1;0;0;0;0;1;0;4.6.0;313.574;14162732
1;1;0;0;0;1;0;1;0;0;0;0;1;1;4.6.0;326.91;14163903.2
1;1;0;0;0;1;0;1;0;0;0;1;0;0;4.6.0;309.542;14163178.4
1;1;0;0;0;1;0;1;0;0;0;1;0;1;4.6.0;322.556;14163263.2
1;1;0;0;0;1;0;1;0;0;0;1;1;0;4.6.0;320.16;14163267.2
1;1;0;0;0;1;0;1;0;0;0;1;1;1;4.6.0;312.358;14164461.6
1;1;0;0;0;1;0;1;0;0;1;0;0;0;4.6.0;316.894;14163070.4
1;1;0;0;0;1;0;1;0;0;1;0;0;1;4.6.0;324.326;14163707.2
1;1;0;0;0;1;0;1;0;0;1;0;1;0;4.6.0;302.77;14162745.6
1;1;0;0;0;1;0;1;0;0;1;0;1;1;4.6.0;323.772;14163813.6
1;1;0;0;0;1;0;1;0;0;1;1;0;0;4.6.0;313.876;14162986.4
1;1;0;0;0;1;0;1;0;0;1;1;0;1;4.6.0;313.904;14163317.6
1;1;0;0;0;1;0;1;0;0;1;1;1;0;4.6.0;317.23;14164151.2
1;1;0;0;0;1;0;1;0;0;1;1;1;1;4.6.0;317.202;14163145.6
1;1;0;0;0;1;0;1;0;1;0;0;0;0;4.6.0;312.618;14163291.2
1;1;0;0;0;1;0;1;0;1;0;0;0;1;4.6.0;324.268;14163637.6
1;1;0;0;0;1;0;1;0;1;0;0;1;0;4.6.0;311.152;14163535.2
1;1;0;0;0;1;0;1;0;1;0;0;1;1;4.6.0;323.664;14163421.6
1;1;0;0;0;1;0;1;0;1;0;1;0;0;4.6.0;316.86;14163607.2
1;1;0;0;0;1;0;1;0;1;0;1;0;1;4.6.0;319.32;14162970.4
1;1;0;0;0;1;0;1;0;1;0;1;1;0;4.6.0;320.146;14163769.6
1;1;0;0;0;1;0;1;0;1;0;1;1;1;4.6.0;315.272;14163106.4
1;1;0;0;0;1;0;1;0;1;1;0;0;0;4.6.0;314.312;14162924
1;1;0;0;0;1;0;1;0;1;1;0;0;1;4.6.0;323.742;14163715.2
1;1;0;0;0;1;0;1;0;1;1;0;1;0;4.6.0;308.28;14162939.2
1;1;0;0;0;1;0;1;0;1;1;0;1;1;4.6.0;320.788;14163586.4
1;1;0;0;0;1;0;1;0;1;1;1;0;0;4.6.0;317.622;14163430.4
1;1;0;0;0;1;0;1;0;1;1;1;0;1;4.6.0;310.832;14163238.4
1;1;0;0;0;1;0;1;0;1;1;1;1;0;4.6.0;316.352;14163459.2
1;1;0;0;0;1;0;1;0;1;1;1;1;1;4.6.0;320.696;14163764.8
1;1;0;0;0;1;0;1;1;0;0;0;0;0;4.6.0;318.07;14164345.6
1;1;0;0;0;1;0;1;1;0;0;0;0;1;4.6.0;335.55;14164124
1;1;0;0;0;1;0;1;1;0;0;0;1;0;4.6.0;321.538;14164048
1;1;0;0;0;1;0;1;1;0;0;0;1;1;4.6.0;336.392;14163554.4
1;1;0;0;0;1;0;1;1;0;0;1;0;0;4.6.0;320.43;14163435.2
1;1;0;0;0;1;0;1;1;0;0;1;0;1;4.6.0;335.474;14163540
1;1;0;0;0;1;0;1;1;0;0;1;1;0;4.6.0;317.448;14163056
1;1;0;0;0;1;0;1;1;0;0;1;1;1;4.6.0;330.926;14163048
1;1;0;0;0;1;0;1;1;0;1;0;0;0;4.6.0;324.788;14163127.2
1;1;0;0;0;1;0;1;1;0;1;0;0;1;4.6.0;319.206;14163063.2
1;1;0;0;0;1;0;1;1;0;1;0;1;0;4.6.0;325.898;14163635.2
1;1;0;0;0;1;0;1;1;0;1;0;1;1;4.6.0;329.17;14163232
1;1;0;0;0;1;0;1;1;0;1;1;0;0;4.6.0;316.942;14163295.2
1;1;0;0;0;1;0;1;1;0;1;1;0;1;4.6.0;332.804;14163084
1;1;0;0;0;1;0;1;1;0;1;1;1;0;4.6.0;319.558;14163652.8
1;1;0;0;0;1;0;1;1;0;1;1;1;1;4.6.0;325.956;14163588
1;1;0;0;0;1;0;1;1;1;0;0;0;0;4.6.0;328.192;14163009.6
1;1;0;0;0;1;0;1;1;1;0;0;0;1;4.6.0;324.094;14163866.4
1;1;0;0;0;1;0;1;1;1;0;0;1;0;4.6.0;324.798;14163157.6
1;1;0;0;0;1;0;1;1;1;0;0;1;1;4.6.0;335.5;14163041.6
1;1;0;0;0;1;0;1;1;1;0;1;0;0;4.6.0;314.174;14163864.8
1;1;0;0;0;1;0;1;1;1;0;1;0;1;4.6.0;335.738;14163271.2
1;1;0;0;0;1;0;1;1;1;0;1;1;0;4.6.0;325.38;14163694.4
1;1;0;0;0;1;0;1;1;1;0;1;1;1;4.6.0;331.446;14163204.8
1;1;0;0;0;1;0;1;1;1;1;0;0;0;4.6.0;321.534;14162280.8
1;1;0;0;0;1;0;1;1;1;1;0;0;1;4.6.0;323.264;14163591.2
1;1;0;0;0;1;0;1;1;1;1;0;1;0;4.6.0;321.654;14163068
1;1;0;0;0;1;0;1;1;1;1;0;1;1;4.6.0;328.132;14163545.6
1;1;0;0;0;1;0;1;1;1;1;1;0;0;4.6.0;317.41;14163649.6
1;1;0;0;0;1;0;1;1;1;1;1;0;1;4.6.0;324.514;14163757.6
1;1;0;0;0;1;0;1;1;1;1;1;1;0;4.6.0;322.522;14163387.2
1;1;0;0;0;1;0;1;1;1;1;1;1;1;4.6.0;329.362;14163899.2
1;1;0;0;0;1;1;0;0;0;0;0;0;0;4.6.0;126.142;4390399.2
1;1;0;0;0;1;1;0;0;0;0;0;0;1;4.6.0;133.052;4390363.2
1;1;0;0;0;1;1;0;0;0;0;0;1;0;4.6.0;126.406;4391899.2
1;1;0;0;0;1;1;0;0;0;0;0;1;1;4.6.0;133.684;4390544.8
1;1;0;0;0;1;1;0;0;0;0;1;0;0;4.6.0;129.88;4391852.8
1;1;0;0;0;1;1;0;0;0;0;1;0;1;4.6.0;131.304;4390897.6
1;1;0;0;0;1;1;0;0;0;0;1;1;0;4.6.0;128.024;4391295.2
1;1;0;0;0;1;1;0;0;0;0;1;1;1;4.6.0;135.206;4390713.6
1;1;0;0;0;1;1;0;0;0;1;0;0;0;4.6.0;124.524;4390845.6
1;1;0;0;0;1;1;0;0;0;1;0;0;1;4.6.0;136.736;4390834.4
1;1;0;0;0;1;1;0;0;0;1;0;1;0;4.6.0;127.924;4389485.6
1;1;0;0;0;1;1;0;0;0;1;0;1;1;4.6.0;131.042;4391415.2
1;1;0;0;0;1;1;0;0;0;1;1;0;0;4.6.0;128.984;4390476.8
1;1;0;0;0;1;1;0;0;0;1;1;0;1;4.6.0;133.276;4391241.6
1;1;0;0;0;1;1;0;0;0;1;1;1;0;4.6.0;125.962;4391634.4
1;1;0;0;0;1;1;0;0;0;1;1;1;1;4.6.0;134.784;4390864
1;1;0;0;0;1;1;0;0;1;0;0;0;0;4.6.0;126.028;4390508
1;1;0;0;0;1;1;0;0;1;0;0;0;1;4.6.0;133.188;4389724.8
1;1;0;0;0;1;1;0;0;1;0;0;1;0;4.6.0;125.646;4390322.4
1;1;0;0;0;1;1;0;0;1;0;0;1;1;4.6.0;137.486;4390883.2
1;1;0;0;0;1;1;0;0;1;0;1;0;0;4.6.0;125.072;4390833.6
1;1;0;0;0;1;1;0;0;1;0;1;0;1;4.6.0;133.548;4392392
1;1;0;0;0;1;1;0;0;1;0;1;1;0;4.6.0;129.484;4390059.2
1;1;0;0;0;1;1;0;0;1;0;1;1;1;4.6.0;133.176;4389984
1;1;0;0;0;1;1;0;0;1;1;0;0;0;4.6.0;125.834;4392065.6
1;1;0;0;0;1;1;0;0;1;1;0;0;1;4.6.0;135.128;4391496.8
1;1;0;0;0;1;1;0;0;1;1;0;1;0;4.6.0;125.59;4390055.2
1;1;0;0;0;1;1;0;0;1;1;0;1;1;4.6.0;133.324;4390606.4
1;1;0;0;0;1;1;0;0;1;1;1;0;0;4.6.0;127.708;4389244.8
1;1;0;0;0;1;1;0;0;1;1;1;0;1;4.6.0;133.084;4390043.2
1;1;0;0;0;1;1;0;0;1;1;1;1;0;4.6.0;127.16;4390844.8
1;1;0;0;0;1;1;0;0;1;1;1;1;1;4.6.0;135.218;4390539.2
1;1;0;0;0;1;1;0;1;0;0;0;0;0;4.6.0;134.356;4391014.4
1;1;0;0;0;1;1;0;1;0;0;0;0;1;4.6.0;141.766;4390411.2
1;1;0;0;0;1;1;0;1;0;0;0;1;0;4.6.0;138.356;4390334.4
1;1;0;0;0;1;1;0;1;0;0;0;1;1;4.6.0;137.91;4390960
1;1;0;0;0;1;1;0;1;0;0;1;0;0;4.6.0;138.38;4390169.6
1;1;0;0;0;1;1;0;1;0;0;1;0;1;4.6.0;143.466;4390387.2
1;1;0;0;0;1;1;0;1;0;0;1;1;0;4.6.0;132.918;4391583.2
1;1;0;0;0;1;1;0;1;0;0;1;1;1;4.6.0;145.73;4391516.8
1;1;0;0;0;1;1;0;1;0;1;0;0;0;4.6.0;134.184;4389925.6
1;1;0;0;0;1;1;0;1;0;1;0;0;1;4.6.0;140.97;4390264.8
1;1;0;0;0;1;1;0;1;0;1;0;1;0;4.6.0;131.768;4389996.8
1;1;0;0;0;1;1;0;1;0;1;0;1;1;4.6.0;143.52;4391653.6
1;1;0;0;0;1;1;0;1;0;1;1;0;0;4.6.0;133.85;4391217.6
1;1;0;0;0;1;1;0;1;0;1;1;0;1;4.6.0;142.904;4392789.6
1;1;0;0;0;1;1;0;1;0;1;1;1;0;4.6.0;132.278;4390386.4
1;1;0;0;0;1;1;0;1;0;1;1;1;1;4.6.0;142.872;4389505.6
1;1;0;0;0;1;1;0;1;1;0;0;0;0;4.6.0;134.6;4390936
1;1;0;0;0;1;1;0;1;1;0;0;0;1;4.6.0;141.814;4390904
1;1;0;0;0;1;1;0;1;1;0;0;1;0;4.6.0;136.33;4391316.8
1;1;0;0;0;1;1;0;1;1;0;0;1;1;4.6.0;141.404;4390882.4
1;1;0;0;0;1;1;0;1;1;0;1;0;0;4.6.0;136.562;4390372.8
1;1;0;0;0;1;1;0;1;1;0;1;0;1;4.6.0;141.396;4391879.2
1;1;0;0;0;1;1;0;1;1;0;1;1;0;4.6.0;134.514;4389408
1;1;0;0;0;1;1;0;1;1;0;1;1;1;4.6.0;145.912;4390589.6
1;1;0;0;0;1;1;0;1;1;1;0;0;0;4.6.0;131.964;4391205.6
1;1;0;0;0;1;1;0;1;1;1;0;0;1;4.6.0;143.292;4389584.8
1;1;0;0;0;1;1;0;1;1;1;0;1;0;4.6.0;136.392;4391564
1;1;0;0;0;1;1;0;1;1;1;0;1;1;4.6.0;139.15;4389904.8
1;1;0;0;0;1;1;0;1;1;1;1;0;0;4.6.0;138.262;4391183.2
1;1;0;0;0;1;1;0;1;1;1;1;0;1;4.6.0;140.354;4389659.2
1;1;0;0;0;1;1;0;1;1;1;1;1;0;4.6.0;134.2;4390280
1;1;0;0;0;1;1;0;1;1;1;1;1;1;4.6.0;143.612;4391020.8
1;1;0;0;0;1;1;1;0;0;0;0;0;0;4.6.0;309.41;14162784.8
1;1;0;0;0;1;1;1;0;0;0;0;0;1;4.6.0;327.748;14163304
1;1;0;0;0;1;1;1;0;0;0;0;1;0;4.6.0;312.776;14163647.2
1;1;0;0;0;1;1;1;0;0;0;0;1;1;4.6.0;323.468;14163059.2
1;1;0;0;0;1;1;1;0;0;0;1;0;0;4.6.0;309.12;14163501.6
1;1;0;0;0;1;1;1;0;0;0;1;0;1;4.6.0;319.926;14162572.8
1;1;0;0;0;1;1;1;0;0;0;1;1;0;4.6.0;315.842;14163512
1;1;0;0;0;1;1;1;0;0;0;1;1;1;4.6.0;319.17;14164254.4
1;1;0;0;0;1;1;1;0;0;1;0;0;0;4.6.0;312.56;14163472.8
1;1;0;0;0;1;1;1;0;0;1;0;0;1;4.6.0;321.198;14162848
1;1;0;0;0;1;1;1;0;0;1;0;1;0;4.6.0;308.19;14163146.4
1;1;0;0;0;1;1;1;0;0;1;0;1;1;4.6.0;324.264;14163333.6
1;1;0;0;0;1;1;1;0;0;1;1;0;0;4.6.0;312.938;14162913.6
1;1;0;0;0;1;1;1;0;0;1;1;0;1;4.6.0;314.782;14162768
1;1;0;0;0;1;1;1;0;0;1;1;1;0;4.6.0;313.562;14163556.8
1;1;0;0;0;1;1;1;0;0;1;1;1;1;4.6.0;324.118;14163288.8
1;1;0;0;0;1;1;1;0;1;0;0;0;0;4.6.0;310.008;14163240
1;1;0;0;0;1;1;1;0;1;0;0;0;1;4.6.0;324.388;14163705.6
1;1;0;0;0;1;1;1;0;1;0;0;1;0;4.6.0;317.266;14163858.4
1;1;0;0;0;1;1;1;0;1;0;0;1;1;4.6.0;320.118;14164230.4
1;1;0;0;0;1;1;1;0;1;0;1;0;0;4.6.0;315.66;14163364.8
1;1;0;0;0;1;1;1;0;1;0;1;0;1;4.6.0;322.518;14163712.8
1;1;0;0;0;1;1;1;0;1;0;1;1;0;4.6.0;316.228;14163637.6
1;1;0;0;0;1;1;1;0;1;0;1;1;1;4.6.0;321.69;14163104.8
1;1;0;0;0;1;1;1;0;1;1;0;0;0;4.6.0;306.99;14163032.8
1;1;0;0;0;1;1;1;0;1;1;0;0;1;4.6.0;320.31;14163730.4
1;1;0;0;0;1;1;1;0;1;1;0;1;0;4.6.0;316.428;14162908.8
1;1;0;0;0;1;1;1;0;1;1;0;1;1;4.6.0;314.262;14164107.2
1;1;0;0;0;1;1;1;0;1;1;1;0;0;4.6.0;313.954;14163582.4
1;1;0;0;0;1;1;1;0;1;1;1;0;1;4.6.0;325.914;14163092
1;1;0;0;0;1;1;1;0;1;1;1;1;0;4.6.0;306.51;14162801.6
1;1;0;0;0;1;1;1;0;1;1;1;1;1;4.6.0;321.686;14164009.6
1;1;0;0;0;1;1;1;1;0;0;0;0;0;4.6.0;324.058;14162689.6
1;1;0;0;0;1;1;1;1;0;0;0;0;1;4.6.0;327.108;14164142.4
1;1;0;0;0;1;1;1;1;0;0;0;1;0;4.6.0;325.892;14163984.8
1;1;0;0;0;1;1;1;1;0;0;0;1;1;4.6.0;325.788;14163176.8
1;1;0;0;0;1;1;1;1;0;0;1;0;0;4.6.0;328.284;14163462.4
1;1;0;0;0;1;1;1;1;0;0;1;0;1;4.6.0;330.598;14163200
1;1;0;0;0;1;1;1;1;0;0;1;1;0;4.6.0;317.674;14162867.2
1;1;0;0;0;1;1;1;1;0;0;1;1;1;4.6.0;331.284;14163018.4
1;1;0;0;0;1;1;1;1;0;1;0;0;0;4.6.0;325.028;14164200.8
1;1;0;0;0;1;1;1;1;0;1;0;0;1;4.6.0;317.508;14162807.2
1;1;0;0;0;1;1;1;1;0;1;0;1;0;4.6.0;325.298;14163100.8
1;1;0;0;0;1;1;1;1;0;1;0;1;1;4.6.0;329.028;14163632.8
1;1;0;0;0;1;1;1;1;0;1;1;0;0;4.6.0;315.856;14163887.2
1;1;0;0;0;1;1;1;1;0;1;1;0;1;4.6.0;333.2;14162533.6
1;1;0;0;0;1;1;1;1;0;1;1;1;0;4.6.0;318.794;14163244.8
1;1;0;0;0;1;1;1;1;0;1;1;1;1;4.6.0;329.436;14163326.4
1;1;0;0;0;1;1;1;1;1;0;0;0;0;4.6.0;321.424;14162857.6
1;1;0;0;0;1;1;1;1;1;0;0;0;1;4.6.0;334.262;14163924
1;1;0;0;0;1;1;1;1;1;0;0;1;0;4.6.0;318.93;14162869.6
1;1;0;0;0;1;1;1;1;1;0;0;1;1;4.6.0;333.154;14163516
1;1;0;0;0;1;1;1;1;1;0;1;0;0;4.6.0;327.676;14163461.6
1;1;0;0;0;1;1;1;1;1;0;1;0;1;4.6.0;319.248;14163176
1;1;0;0;0;1;1;1;1;1;0;1;1;0;4.6.0;328.044;14162893.6
1;1;0;0;0;1;1;1;1;1;0;1;1;1;4.6.0;331.122;14163266.4
1;1;0;0;0;1;1;1;1;1;1;0;0;0;4.6.0;313.41;14163133.6
1;1;0;0;0;1;1;1;1;1;1;0;0;1;4.6.0;333.91;14163476.8
1;1;0;0;0;1;1;1;1;1;1;0;1;0;4.6.0;319.008;14163313.6
1;1;0;0;0;1;1;1;1;1;1;0;1;1;4.6.0;325.062;14163289.6
1;1;0;0;0;1;1;1;1;1;1;1;0;0;4.6.0;322.758;14163041.6
1;1;0;0;0;1;1;1;1;1;1;1;0;1;4.6.0;325.794;14163145.6
1;1;0;0;0;1;1;1;1;1;1;1;1;0;4.6.0;322.916;14163660.8
1;1;0;0;0;1;1;1;1;1;1;1;1;1;4.6.0;324.83;14163809.6
1;1;0;0;1;0;0;0;0;0;0;0;0;0;4.6.0;164.334;199312
1;1;0;0;1;0;0;0;0;0;0;0;0;1;4.6.0;165.36;198224
1;1;0;0;1;0;0;0;0;0;0;0;1;0;4.6.0;166.038;199434.4
1;1;0;0;1;0;0;0;0;0;0;0;1;1;4.6.0;162.014;198801.6
1;1;0;0;1;0;0;0;0;0;0;1;0;0;4.6.0;165.692;199193.6
1;1;0;0;1;0;0;0;0;0;0;1;0;1;4.6.0;167.856;198750.4
1;1;0;0;1;0;0;0;0;0;0;1;1;0;4.6.0;161.746;198527.2
1;1;0;0;1;0;0;0;0;0;0;1;1;1;4.6.0;168.568;198891.2
1;1;0;0;1;0;0;0;0;0;1;0;0;0;4.6.0;165.908;198319.2
1;1;0;0;1;0;0;0;0;0;1;0;0;1;4.6.0;163.782;198328.8
1;1;0;0;1;0;0;0;0;0;1;0;1;0;4.6.0;171.738;198225.6
1;1;0;0;1;0;0;0;0;0;1;0;1;1;4.6.0;162.654;198970.4
1;1;0;0;1;0;0;0;0;0;1;1;0;0;4.6.0;161.744;198974.4
1;1;0;0;1;0;0;0;0;0;1;1;0;1;4.6.0;169.88;198910.4
1;1;0;0;1;0;0;0;0;0;1;1;1;0;4.6.0;160.852;198976.8
1;1;0;0;1;0;0;0;0;0;1;1;1;1;4.6.0;166.672;199064.8
1;1;0;0;1;0;0;0;0;1;0;0;0;0;4.6.0;167.788;198972.8
1;1;0;0;1;0;0;0;0;1;0;0;0;1;4.6.0;161.76;198352.8
1;1;0;0;1;0;0;0;0;1;0;0;1;0;4.6.0;167.434;199033.6
1;1;0;0;1;0;0;0;0;1;0;0;1;1;4.6.0;164.504;199020
1;1;0;0;1;0;0;0;0;1;0;1;0;0;4.6.0;161.968;198744.8
1;1;0;0;1;0;0;0;0;1;0;1;0;1;4.6.0;167.746;199328.8
1;1;0;0;1;0;0;0;0;1;0;1;1;0;4.6.0;166.788;198533.6
1;1;0;0;1;0;0;0;0;1;0;1;1;1;4.6.0;163.656;198499.2
1;1;0;0;1;0;0;0;0;1;1;0;0;0;4.6.0;170.672;198715.2
1;1;0;0;1;0;0;0;0;1;1;0;0;1;4.6.0;162.84;198888.8
1;1;0;0;1;0;0;0;0;1;1;0;1;0;4.6.0;161.35;198621.6
1;1;0;0;1;0;0;0;0;1;1;0;1;1;4.6.0;167.006;199114.4
1;1;0;0;1;0;0;0;0;1;1;1;0;0;4.6.0;162.642;198692.8
1;1;0;0;1;0;0;0;0;1;1;1;0;1;4.6.0;166;199038.4
1;1;0;0;1;0;0;0;0;1;1;1;1;0;4.6.0;164.47;199709.6
1;1;0;0;1;0;0;0;0;1;1;1;1;1;4.6.0;167.166;198909.6
1;1;0;0;1;0;0;0;1;0;0;0;0;0;4.6.0;162.084;198620
1;1;0;0;1;0;0;0;1;0;0;0;0;1;4.6.0;166.764;198773.6
1;1;0;0;1;0;0;0;1;0;0;0;1;0;4.6.0;166.378;198733.6
1;1;0;0;1;0;0;0;1;0;0;0;1;1;4.6.0;162.052;198734.4
1;1;0;0;1;0;0;0;1;0;0;1;0;0;4.6.0;169.554;199217.6
1;1;0;0;1;0;0;0;1;0;0;1;0;1;4.6.0;167.944;198476.8
1;1;0;0;1;0;0;0;1;0;0;1;1;0;4.6.0;162.496;198151.2
1;1;0;0;1;0;0;0;1;0;0;1;1;1;4.6.0;169.76;198401.6
1;1;0;0;1;0;0;0;1;0;1;0;0;0;4.6.0;162.78;198985.6
1;1;0;0;1;0;0;0;1;0;1;0;0;1;4.6.0;164.234;198665.6
1;1;0;0;1;0;0;0;1;0;1;0;1;0;4.6.0;165.976;199387.2
1;1;0;0;1;0;0;0;1;0;1;0;1;1;4.6.0;160.986;198627.2
1;1;0;0;1;0;0;0;1;0;1;1;0;0;4.6.0;167.836;198604
1;1;0;0;1;0;0;0;1;0;1;1;0;1;4.6.0;166.26;199302.4
1;1;0;0;1;0;0;0;1;0;1;1;1;0;4.6.0;162.568;198434.4
1;1;0;0;1;0;0;0;1;0;1;1;1;1;4.6.0;170.416;199016.8
1;1;0;0;1;0;0;0;1;1;0;0;0;0;4.6.0;166.796;198905.6
1;1;0;0;1;0;0;0;1;1;0;0;0;1;4.6.0;161.684;198596
1;1;0;0;1;0;0;0;1;1;0;0;1;0;4.6.0;171.106;198392
1;1;0;0;1;0;0;0;1;1;0;0;1;1;4.6.0;165.866;198949.6
1;1;0;0;1;0;0;0;1;1;0;1;0;0;4.6.0;162.48;198234.4
1;1;0;0;1;0;0;0;1;1;0;1;0;1;4.6.0;169.322;198879.2
1;1;0;0;1;0;0;0;1;1;0;1;1;0;4.6.0;162.012;198896
1;1;0;0;1;0;0;0;1;1;0;1;1;1;4.6.0;161.926;199048.8
1;1;0;0;1;0;0;0;1;1;1;0;0;0;4.6.0;168.894;198895.2
1;1;0;0;1;0;0;0;1;1;1;0;0;1;4.6.0;162.34;198766.4
1;1;0;0;1;0;0;0;1;1;1;0;1;0;4.6.0;168.656;199290.4
1;1;0;0;1;0;0;0;1;1;1;0;1;1;4.6.0;169.078;198628
1;1;0;0;1;0;0;0;1;1;1;1;0;0;4.6.0;166.42;198741.6
1;1;0;0;1;0;0;0;1;1;1;1;0;1;4.6.0;163.126;198364.8
1;1;0;0;1;0;0;0;1;1;1;1;1;0;4.6.0;170.19;198826.4
1;1;0;0;1;0;0;0;1;1;1;1;1;1;4.6.0;162.998;199316
1;1;0;0;1;0;0;1;0;0;0;0;0;0;4.6.0;239.084;810608
1;1;0;0;1;0;0;1;0;0;0;0;0;1;4.6.0;234.064;810389.6
1;1;0;0;1;0;0;1;0;0;0;0;1;0;4.6.0;241.346;810064.8
1;1;0;0;1;0;0;1;0;0;0;0;1;1;4.6.0;238.722;810431.2
1;1;0;0;1;0;0;1;0;0;0;1;0;0;4.6.0;235.228;810050.4
1;1;0;0;1;0;0;1;0;0;0;1;0;1;4.6.0;239.964;810411.2
1;1;0;0;1;0;0;1;0;0;0;1;1;0;4.6.0;236.274;810238.4
1;1;0;0;1;0;0;1;0;0;0;1;1;1;4.6.0;238.984;810375.2
1;1;0;0;1;0;0;1;0;0;1;0;0;0;4.6.0;237.624;810168
1;1;0;0;1;0;0;1;0;0;1;0;0;1;4.6.0;234.92;810368
1;1;0;0;1;0;0;1;0;0;1;0;1;0;4.6.0;242.32;810640
1;1;0;0;1;0;0;1;0;0;1;0;1;1;4.6.0;232.374;810193.6
1;1;0;0;1;0;0;1;0;0;1;1;0;0;4.6.0;237.022;810273.6
1;1;0;0;1;0;0;1;0;0;1;1;0;1;4.6.0;237.24;810200
1;1;0;0;1;0;0;1;0;0;1;1;1;0;4.6.0;235.294;810060
1;1;0;0;1;0;0;1;0;0;1;1;1;1;4.6.0;241.366;810434.4
1;1;0;0;1;0;0;1;0;1;0;0;0;0;4.6.0;237.34;810068
1;1;0;0;1;0;0;1;0;1;0;0;0;1;4.6.0;235.304;810398.4
1;1;0;0;1;0;0;1;0;1;0;0;1;0;4.6.0;239.08;810576.8
1;1;0;0;1;0;0;1;0;1;0;0;1;1;4.6.0;235.552;810138.4
1;1;0;0;1;0;0;1;0;1;0;1;0;0;4.6.0;237.274;809976.8
1;1;0;0;1;0;0;1;0;1;0;1;0;1;4.6.0;235.038;809990.4
1;1;0;0;1;0;0;1;0;1;0;1;1;0;4.6.0;237.18;810362.4
1;1;0;0;1;0;0;1;0;1;0;1;1;1;4.6.0;238.516;810245.6
1;1;0;0;1;0;0;1;0;1;1;0;0;0;4.6.0;233.532;809999.2
1;1;0;0;1;0;0;1;0;1;1;0;0;1;4.6.0;238.62;810219.2
1;1;0;0;1;0;0;1;0;1;1;0;1;0;4.6.0;236.258;810090.4
1;1;0;0;1;0;0;1;0;1;1;0;1;1;4.6.0;238.362;809894.4
1;1;0;0;1;0;0;1;0;1;1;1;0;0;4.6.0;241.782;810512.8
1;1;0;0;1;0;0;1;0;1;1;1;0;1;4.6.0;232.23;810740.8
1;1;0;0;1;0;0;1;0;1;1;1;1;0;4.6.0;237.704;810100
1;1;0;0;1;0;0;1;0;1;1;1;1;1;4.6.0;235.814;810666.4
1;1;0;0;1;0;0;1;1;0;0;0;0;0;4.6.0;236.526;810726.4
1;1;0;0;1;0;0;1;1;0;0;0;0;1;4.6.0;242.24;810556.8
1;1;0;0;1;0;0;1;1;0;0;0;1;0;4.6.0;234.064;810090.4
1;1;0;0;1;0;0;1;1;0;0;0;1;1;4.6.0;240.062;810436
1;1;0;0;1;0;0;1;1;0;0;1;0;0;4.6.0;240.566;810644
1;1;0;0;1;0;0;1;1;0;0;1;0;1;4.6.0;228.426;811028
