,revision,performance,size,cpu
7540,552,221.47379999999998,323027099,6.0414
7541,552,241.6754,321432448,5.900125
7542,552,61.664199999999994,393273011,5.04652
7543,552,61.4298,393273011,4.835551
7544,552,66.5744,381168469,4.886653
7545,552,65.92739999999999,370750438,5.037685
7546,552,65.6322,370750527,5.073907
7547,552,87.01039999999999,361788762,4.781066
7548,552,218.821,324729363,5.6431
7549,552,243.00320000000002,322058634,5.66698
7550,552,275.9958,319882594,5.279326
7551,552,75.4722,393259329,3.928
7552,552,75.0828,393259329,4.006216
7553,552,81.4914,381149430,3.981728
7554,552,79.7662,370712924,4.061452
7555,552,79.3328,370713001,4.115545
7556,552,98.4314,361689607,3.95233
7557,552,231.8032,324408588,5.222259
7558,552,265.33340000000004,321496481,5.237446
7559,552,311.6638,318845217,4.759462
7560,552,30.452,393385203,10.434065
7561,552,30.287200000000002,393385203,10.249677
7562,552,30.665,381341308,11.059592
7563,552,34.27,371135950,11.158235
7564,552,33.7662,371135962,11.617611
7565,552,47.6372,362875834,11.525062
7566,552,103.22619999999999,328262442,12.474527
7567,552,103.0796,327931850,12.335397
7568,552,102.9798,327918019,12.413893
7569,552,31.162200000000002,393330271,10.265827
7570,552,30.6502,393330271,10.281355
7571,552,33.0546,381254896,10.02678
7572,552,36.528800000000004,370939372,10.224475
7573,552,36.475,370939449,10.646021
7574,552,50.8242,362308891,10.465051
7575,552,112.9134,326359023,11.733825
7576,552,118.0762,324763631,11.643532
7577,552,120.44139999999999,324410014,11.63259
7578,552,35.762800000000006,393297178,8.781349
7579,552,35.4634,393297178,8.695429
7580,552,35.423199999999994,381203314,9.616571
7581,552,39.651199999999996,370823017,9.516859
7582,552,40.062,370823120,9.752
7583,552,55.2332,361985410,9.187304
7584,552,124.0766,325367830,10.683547
7585,552,133.452,323178259,10.605906
7586,552,144.49079999999998,321923684,10.363019
7587,552,44.2474,393273241,7.083424
7588,552,43.98,393273241,6.952209
7589,552,42.148,381168951,7.94381
7590,552,45.0474,370751344,7.925778
7591,552,45.7534,370751413,7.767971
7592,552,62.9144,361789540,7.769662
7593,552,136.281,324730772,9.69027
7594,552,151.10660000000001,322058062,9.508057
7595,552,171.23,319881871,9.099489
7596,552,22.029,393472587,14.81
7597,552,22.208599999999997,393472587,14.167928
7598,552,20.1696,381489632,17.483857
7599,552,25.017,371505330,19.3632
7600,552,24.244799999999998,371505350,20.0783
7601,552,30.728,363986753,18.995935
7602,552,51.855599999999995,331846159,24.166893
7603,552,50.812400000000004,331846389,24.2288
7604,552,50.7096,331850507,24.369702
7605,552,21.1614,393384899,15.460649
7606,552,21.043599999999998,393384899,15.48381
7607,552,19.0758,381340983,18.566316
7608,552,24.5732,371135628,19.672
7609,552,24.1828,371135675,20.779167
7610,552,30.151,362875487,19.626667
7611,552,60.5494,328261275,22.80602
7612,552,59.637800000000006,327931571,22.950509
7613,552,60.162800000000004,327917188,22.681458
7614,552,25.1678,393337761,13.332215
7615,552,24.552,393337761,13.259567
7616,552,19.361,381264872,18.143527
7617,552,26.341,370958611,18.573846
7618,552,26.3822,370958723,18.761538
7619,552,32.8422,362367248,18.132121
7620,552,68.623,326638888,20.668193
7621,552,70.9846,325389516,20.414238
7622,552,72.69,325147326,20.207188
7623,552,28.3096,393297735,11.349286
7624,552,27.9464,393297735,11.395714
7625,552,24.743,381204240,13.6352
7626,552,30.4692,370823404,15.116
7627,552,30.5378,370823468,15.065247
7628,552,38.7076,361985468,14.83247
7629,552,79.77839999999999,325371260,18.10369
7630,552,85.70939999999999,323181110,17.766177
7631,552,91.9222,321951560,17.436159
7632,552,77.167,393291587,3.913373
7633,552,77.19139999999999,393291587,4.034528
7634,552,83.545,381195229,3.794274
7635,552,84.6986,370805745,3.798451
7636,552,86.366,370805782,3.83114
7637,552,106.919,361936632,3.729212
7638,552,359.3444,325208318,3.31905
7639,552,395.2342,322882375,3.333112
7640,552,425.5042,321287817,3.316668
7641,552,77.656,393271904,3.952621
7642,552,77.1934,393271904,3.982245
7643,552,83.9042,381167434,3.841322
7644,552,84.3978,370749538,3.720025
7645,552,85.709,370749618,3.7967
7646,552,106.0648,361787363,3.702356
7647,552,360.164,324726812,3.337703
7648,552,400.169,322040599,3.314424
7649,552,444.098,319736703,3.294728
7650,552,78.1298,393259382,3.693327
7651,552,77.686,393259382,3.835804
7652,552,82.5444,381149428,3.870927
7653,552,83.4218,370712728,3.891942
7654,552,84.38539999999999,370712824,3.825305
7655,552,102.51060000000001,361688798,3.664306
7656,552,359.0526,324407107,3.341335
7657,552,403.00559999999996,321494331,3.319926
7658,552,453.0314,318845611,3.318305
7659,552,75.0808,393251677,4.009892
7660,552,74.7632,393251677,3.843355
7661,552,80.97460000000001,381138895,3.82987
7662,552,81.37180000000001,370692795,3.877284
7663,552,81.42580000000001,370692878,3.877676
7664,552,99.5264,361638121,3.698524
7665,552,357.4354,324245159,3.341942
7666,552,403.1232,321213063,3.309029
7667,552,457.0748,318325746,3.323436
7668,552,48.092400000000005,393328144,6.306729
7669,552,47.979800000000004,393328144,6.347606
7670,552,55.115,381250408,5.951675
7671,552,56.4794,370925949,5.950658
7672,552,56.079800000000006,370925986,6.049452
7673,552,77.33319999999999,362272510,5.817249
7674,552,195.63379999999998,326302850,6.326083
7675,552,205.2682,324706546,6.233679
7676,552,210.18720000000002,324353367,6.173544
7677,552,49.157199999999996,393294746,6.262717
7678,552,49.2564,393294746,6.250433
7679,552,59.6976,381200985,5.487571
7680,552,59.5178,370820698,5.452716
7681,552,60.7914,370820769,5.575601
7682,552,79.8322,361982587,5.520256
7683,552,204.506,325347415,5.990443
7684,552,221.6236,323027099,6.023793
7685,552,241.7572,321432448,5.919726
7686,552,61.3206,393273011,5.10982
7687,552,61.1356,393273011,4.819016
7688,552,66.48660000000001,381168469,4.981529
7689,552,65.6764,370750438,5.062254
7690,552,66.3476,370750527,5.154568
7691,552,86.465,361788762,4.860966
7692,552,218.5084,324729363,5.665567
7693,552,243.4804,322058634,5.655047
7694,552,275.72,319882594,5.32515
7695,552,75.1794,393259329,3.956595
7696,552,75.04360000000001,393259329,4.047838
7697,552,81.5206,381149430,3.993008
7698,552,81.1696,370712924,4.052774
7699,552,79.5086,370713001,4.065813
7700,552,97.5572,361689607,3.886069
7701,552,232.1308,324408588,5.24015
7702,552,264.76640000000003,321496481,5.233825
7703,552,310.3526,318845217,4.787646
7704,552,30.8246,393385203,10.062366
7705,552,30.377,393385203,10.637656
7706,552,31.1546,381341308,10.936129
7707,552,34.3332,371135950,11.320722
7708,552,33.9504,371135962,11.744706
7709,552,47.4288,362875834,11.265425
7710,552,103.95,328262442,12.390097
7711,552,102.85560000000001,327931850,12.353292
7712,552,102.9062,327918019,12.434916
7713,552,31.513,393330271,10.325504
7714,552,31.077,393330271,10.170968
7715,552,33.084,381254896,10.029697
7716,552,36.71,370939372,10.250961
7717,552,36.640800000000006,370939449,10.783423
7718,552,50.2932,362308891,10.5812
7719,552,112.5608,326359023,11.802647
7720,552,118.0822,324763631,11.811309
7721,552,120.6166,324410014,11.737342
7722,552,35.4634,393297178,8.972873
7723,552,35.6342,393297178,8.851428
7724,552,35.3332,381203314,9.716936
7725,552,39.5606,370823017,9.686564
7726,552,39.9216,370823120,9.742462
7727,552,54.7414,361985410,9.380539
7728,552,123.49380000000001,325367830,10.683545
7729,552,133.3904,323178259,10.585663
7730,552,144.1922,321923684,10.355096
7731,552,44.214400000000005,393273241,6.733182
7732,552,44.012,393273241,6.931871
7733,552,41.9512,381168951,7.906132
7734,552,45.219199999999994,370751344,7.94
7735,552,45.7042,370751413,7.811101
7736,552,62.3654,361789540,7.714516
7737,552,137.7558,324730772,9.581893
7738,552,150.50979999999998,322058062,9.471742
7739,552,171.9156,319881871,8.995168
7740,552,22.174400000000002,393472587,14.616087
7741,552,21.761599999999998,393472587,14.755368
7742,552,20.195,381489632,17.574
7743,552,24.749,371505330,19.3672
7744,552,24.2656,371505350,20.333333
7745,552,30.53,363986753,19.491333
7746,552,51.793,331846159,24.134118
7747,552,50.7706,331846389,24.219357
7748,552,50.8224,331850507,24.034359
7749,552,21.345200000000002,393384899,15.2929
7750,552,21.299799999999998,393384899,15.169134
7751,552,19.1832,381340983,18.621053
7752,552,24.704,371135628,19.760133
7753,552,24.177599999999998,371135675,20.640833
7754,552,29.942,362875487,19.382
7755,552,59.965,328261275,22.99022
7756,552,60.2918,327931571,22.729124
7757,552,59.812,327917188,22.90652
7758,552,24.996599999999997,393337761,13.3288
7759,552,24.64,393337761,13.198433
7760,552,19.371,381264872,18.198684
7761,552,26.2484,370958611,18.663846
7762,552,26.5038,370958723,18.567009
7763,552,32.777800000000006,362367248,17.864848
7764,552,68.3756,326638888,20.786479
7765,552,71.4928,325389516,20.332676
7766,552,72.51960000000001,325147326,20.225833
7767,552,28.1022,393297735,11.356429
7768,552,27.95,393297735,11.392143
7769,552,24.7424,381204240,13.631333
7770,552,30.412200000000002,370823404,15.342
7771,552,30.5138,370823468,15.379785
7772,552,38.388400000000004,361985468,15.225263
7773,552,79.8458,325371260,18.127611
7774,552,85.4784,323181110,17.847393
7775,552,91.6244,321951560,17.599607
7776,552,18.3588,525003941,6.270234
7777,552,18.6346,525003941,6.188246
7778,552,18.6728,524999083,6.318129
7779,552,18.759,525000294,6.325851
7780,552,19.9432,525008401,5.987158
7781,552,21.747400000000003,525009203,5.818658
7782,552,27.496599999999997,525009163,5.15428
7783,552,27.101599999999998,525006831,5.391376
7784,552,26.8194,525004228,5.198034
7785,552,19.1148,525005577,6.036959
7786,552,18.5768,525005577,6.337427
7787,552,18.8472,525000705,6.192059
7788,552,18.854,525015359,5.882696
7789,552,19.313200000000002,525016942,6.339345
7790,552,20.6862,525005411,6.043
7791,552,24.174400000000002,525000737,5.487545
7792,552,23.910400000000003,525006298,5.455374
7793,552,23.9342,525002200,5.640671
7794,552,19.327599999999997,525007161,6.128579
7795,552,19.0686,525007161,6.328363
7796,552,17.741,525008196,6.54281
7797,552,17.669400000000003,525017103,6.162876
7798,552,18.0192,525015271,5.928765
7799,552,18.3808,525003510,6.509064
7800,552,20.8912,525001869,6.027831
7801,552,21.4146,525012061,5.725909
7802,552,20.8992,525002514,5.987667
7803,552,16.1828,525006069,7.265
7804,552,15.907,525006069,6.14625
7805,552,15.7668,525009137,6.67375
7806,552,15.7234,525011747,6.62
7807,552,15.941799999999999,525013785,6.73875
7808,552,16.1926,525008407,6.83
7809,552,17.359599999999997,524998669,6.668693
7810,552,17.332,524999551,6.810654
7811,552,17.3674,525001549,6.405229
7812,552,17.357,525003038,6.589347
7813,552,16.4076,525003038,7.063897
7814,552,16.061600000000002,525002610,6.6675
7815,552,16.3144,525008395,6.670015
7816,552,16.2182,525012121,7.16125
7817,552,18.852,525007047,6.869637
7818,552,23.6142,524997464,6.291013
7819,552,23.1792,524997398,5.951196
7820,552,23.369799999999998,525000777,6.207355
7821,552,16.880599999999998,525003076,6.433284
7822,552,16.795,525003076,7.388766
7823,552,16.084,525003759,7.066985
7824,552,15.8194,525011235,7.457083
7825,552,15.712399999999999,525012120,7.651167
7826,552,17.215,525005297,6.885556
7827,552,20.363599999999998,525004421,6.366952
7828,552,20.6144,525012138,6.709191
7829,552,20.409,525016976,6.591476
7830,552,16.575599999999998,525011788,7.082941
7831,552,16.8498,525011788,6.93103
7832,552,16.2474,524993797,7.246103
7833,552,15.845,525000542,7.54625
7834,552,15.8,525011273,7.565
7835,552,16.311,524998957,7.585221
7836,552,18.4894,524998035,7.115848
7837,552,18.5162,525000932,7.106959
7838,552,18.746599999999997,525005416,6.74
7839,552,16.726200000000002,525003370,6.708897
7840,552,16.4362,525003370,7.082794
7841,552,16.1584,525005188,7.14375
7842,552,16.1084,525010946,7.001397
7843,552,16.4922,525011618,6.811838
7844,552,16.592599999999997,525003006,6.557279
7845,552,17.8168,524997730,6.43268
7846,552,17.9666,524998653,6.736024
7847,552,17.5936,524996611,6.726732
7848,552,15.1054,525020935,7.614387
7849,552,15.1134,525020935,7.701255
7850,552,14.724,525019983,7.577333
7851,552,14.532399999999999,525023198,7.272667
7852,552,15.403799999999999,525030364,7.28775
7853,552,17.5438,525024943,6.90085
7854,552,22.4478,525010157,6.314467
7855,552,22.412599999999998,525012907,6.190395
7856,552,22.5716,525011322,6.188616
7857,552,15.3824,525002359,7.889
7858,552,15.463,525002359,7.753833
7859,552,14.8732,525004226,8.18825
7860,552,14.7644,525012487,7.924
7861,552,14.996799999999999,525009938,7.746666
7862,552,16.0064,524996215,7.5825
7863,552,19.4776,524996276,6.716316
7864,552,19.264,525000353,6.813684
7865,552,19.5552,525000631,6.713
7866,552,15.3344,525008111,7.322
7867,552,15.1634,525008111,7.695536
7868,552,14.031600000000001,525008513,8.011238
7869,552,13.9122,524993443,7.6
7870,552,14.3278,525004738,8.379143
7871,552,14.8466,524995332,7.732
7872,552,17.270799999999998,525006622,7.146863
7873,552,17.3734,525006747,7.144183
7874,552,17.741799999999998,525005340,7.088235
7875,552,15.542200000000001,525014868,7.528833
7876,552,15.185,525014868,7.368
7877,552,14.3056,525005261,7.956667
7878,552,13.984,525009360,7.811428
7879,552,14.9344,525007497,7.437333
7880,552,15.260399999999999,525009528,7.676
7881,552,16.447,525005576,6.728162
7882,552,16.5396,525016075,7.340662
7883,552,16.308,525005986,7.315588
7884,552,14.8224,525009707,8.181774
7885,552,14.7328,525009707,8.421333
7886,552,14.292200000000001,525015383,7.794476
7887,552,14.1768,525008465,8.355333
7888,552,15.0066,525009857,7.801333
7889,552,17.0586,525004831,7.392941
7890,552,22.1568,525005816,6.35
7891,552,22.2416,525005299,6.047786
7892,552,22.2204,525004988,5.821225
7893,552,15.5788,525023574,8.112
7894,552,14.9856,525023574,8.247
7895,552,14.281600000000001,525020781,8.029524
7896,552,14.1052,525023495,7.955715
7897,552,14.438,525022408,7.257524
7898,552,15.535200000000001,525008963,7.139667
7899,552,18.8262,525001499,6.435322
7900,552,18.945400000000003,525012759,6.307076
7901,552,18.9498,525014722,6.98
7902,552,14.7958,525016587,7.240857
7903,552,14.945200000000002,525016587,8.101988
7904,552,13.8,525012686,8.298572
7905,552,13.835799999999999,525003356,7.827143
7906,552,14.538799999999998,525019960,8.151619
7907,552,14.912799999999999,524992776,7.96
7908,552,17.067,525002083,7.181634
7909,552,17.0322,525000719,7.130588
7910,552,16.9752,524996323,7.431699
7911,552,14.783,525002414,7.727333
7912,552,15.3526,525002414,7.73848
7913,552,15.398200000000001,525000240,7.80225
7914,552,13.86,524996396,7.981429
7915,552,14.0784,524996164,8.377143
7916,552,14.3538,525003181,7.998762
7917,552,15.6154,525000139,7.42875
7918,552,15.7158,525006634,7.605
7919,552,15.7074,524990682,7.27875
7920,552,18.9422,525003941,6.186322
7921,552,18.778200000000002,525003941,5.411521
7922,552,18.765400000000003,524999083,6.459152
7923,552,18.868,525000294,6.221579
7924,552,19.5504,525008401,5.909053
7925,552,21.8444,525009203,5.887186
7926,552,26.6436,525009163,5.019943
7927,552,27.0626,525006831,5.200741
7928,552,27.0322,525004228,5.135952
7929,552,18.676,525005577,6.398304
7930,552,19.002,525005577,6.022269
7931,552,18.366,525000705,6.422325
7932,552,18.5592,525015359,6.47345
7933,552,19.5712,525016942,5.599604
7934,552,19.2076,525005411,5.917895
7935,552,23.9432,525000737,5.719867
7936,552,23.5912,525006298,5.6525
7937,552,23.288,525002200,5.770906
7938,552,19.172400000000003,525007161,5.980421
7939,552,19.0222,525007161,5.95793
7940,552,17.9582,525008196,6.167251
7941,552,18.1338,525017103,6.230086
7942,552,18.2352,525015271,6.460526
7943,552,18.6758,525003510,6.253801
7944,552,20.594,525001869,5.856429
7945,552,20.9172,525012061,5.897645
7946,552,20.406599999999997,525002514,6.026333
7947,552,16.1792,525006069,6.88625
7948,552,15.9222,525006069,6.78375
7949,552,15.768799999999999,525009137,6.94875
7950,552,15.6914,525011747,7.0025
7951,552,15.894200000000001,525013785,6.7225
7952,552,16.1768,525008407,6.935
7953,552,17.3674,524998669,6.652287
7954,552,17.573,524999551,6.496471
7955,552,17.375400000000003,525001549,6.498431
7956,552,16.3228,525003038,6.7425
7957,552,16.511,525003038,6.694126
7958,552,16.1614,525002610,6.77375
7959,552,16.2538,525008395,6.918456
7960,552,16.3386,525012121,7.349044
7961,552,18.4678,525007047,6.581813
7962,552,23.16,524997464,6.268442
7963,552,23.4968,524997398,6.007029
7964,552,23.168200000000002,525000777,5.804064
7965,552,16.7126,525003076,6.944689
7966,552,16.563,525003076,6.986765
7967,552,16.0578,525003759,7.175128
7968,552,15.4828,525011235,7.56675
7969,552,15.7494,525012120,7.645
7970,552,16.8586,525005297,7.359673
7971,552,20.1334,525004421,6.68
7972,552,20.0646,525012138,6.293
7973,552,20.148,525016976,6.347857
7974,552,16.1612,525011788,7.381324
7975,552,16.307,525011788,7.040588
7976,552,16.0322,524993797,7.391201
7977,552,15.4436,525000542,7.6395
7978,552,15.8378,525011273,7.128211
7979,552,16.2644,524998957,6.928456
7980,552,18.425,524998035,7.090468
7981,552,18.3328,525000932,6.65193
7982,552,18.4816,525005416,6.898655
7983,552,16.9388,525003370,6.745882
7984,552,16.2634,525003370,7.002941
7985,552,16.180799999999998,525005188,7.115147
7986,552,16.4874,525010946,7.045588
7987,552,16.174,525011618,7.124191
7988,552,16.796200000000002,525003006,6.58
7989,552,17.929599999999997,524997730,6.963333
7990,552,17.921200000000002,524998653,6.265686
7991,552,17.6956,524996611,6.41033
7992,552,15.4568,525020935,7.357417
7993,552,14.8898,525020935,7.737917
7994,552,14.625200000000001,525019983,7.701905
7995,552,14.6158,525023198,7.350667
7996,552,15.6374,525030364,7.70375
7997,552,17.295,525024943,7.179019
7998,552,22.397,525010157,6.080395
7999,552,22.438599999999997,525012907,6.173913
8000,552,22.3246,525011322,6.130277
8001,552,15.372399999999999,525002359,7.679417
8002,552,15.6796,525002359,7.790333
8003,552,15.307799999999999,525004226,7.844583
8004,552,14.322,525012487,8.094095
8005,552,15.0396,525009938,7.832
8006,552,15.885399999999999,524996215,7.465
8007,552,19.168400000000002,524996276,6.513684
8008,552,19.2412,525000353,6.806842
8009,552,19.3164,525000631,6.982737
8010,552,15.2096,525008111,7.895417
8011,552,14.8286,525008111,7.996
8012,552,13.7146,525008513,8.645714
8013,552,14.0306,524993443,8.254286
8014,552,14.348600000000001,525004738,8.192476
8015,552,15.0012,524995332,7.922333
8016,552,17.3708,525006622,6.959412
8017,552,17.322599999999998,525006747,6.994118
8018,552,17.529400000000003,525005340,6.759347
8019,552,15.2478,525014868,7.391667
8020,552,15.126,525014868,7.890667
8021,552,15.1104,525005261,7.362369
8022,552,13.9564,525009360,7.737143
8023,552,14.68,525007497,7.718857
8024,552,15.177,525009528,7.252
8025,552,16.2816,525005576,6.900074
8026,552,16.4408,525016075,7.2
8027,552,16.3978,525005986,7.441324
8028,552,14.571200000000001,525009707,8.208857
8029,552,14.541799999999999,525009707,8.122571
8030,552,14.3344,525015383,8.108762
8031,552,14.228399999999999,525008465,8.374
8032,552,15.2326,525009857,7.86725
8033,552,17.3142,525004831,7.180743
8034,552,22.145799999999998,525005816,6.451265
8035,552,22.0984,525005299,6.334545
8036,552,22.093,525004988,6.129091
8037,552,15.068200000000001,525023574,7.99725
8038,552,14.5212,525023574,8.007238
8039,552,13.922799999999999,525020781,8.397143
8040,552,13.781799999999999,525023495,7.964286
8041,552,14.3666,525022408,8.122857
8042,552,15.5516,525008963,7.550583
8043,552,18.892599999999998,525001499,6.787368
8044,552,18.946,525012759,6.607368
8045,552,18.9052,525014722,6.366316
8046,552,14.497200000000001,525016587,7.836095
8047,552,14.4714,525016587,7.898619
8048,552,14.297,525012686,8.071238
8049,552,13.7188,525003356,8.09
8050,552,14.5314,525019960,8.181524
8051,552,14.977799999999998,524992776,7.677333
8052,552,17.3172,525002083,7.308758
8053,552,16.997,525000719,7.141177
8054,552,16.9406,524996323,7.260719
8055,552,15.1426,525002414,7.82081
8056,552,15.018600000000001,525002414,7.488726
8057,552,14.9542,525000240,7.750833
8058,552,13.932,524996396,7.85
8059,552,14.073799999999999,524996164,8.161429
8060,552,14.4834,525003181,7.363714
8061,552,15.5736,525000139,7.67875
8062,552,15.5818,525006634,7.265
8063,552,15.648,524990682,7.32625
8064,552,35.4654,429296179,4.599714
8065,552,36.8754,422965252,4.610676
8066,552,40.7384,414986293,4.482951
8067,552,41.9834,407547285,4.486028
8068,552,48.9868,400712498,4.280153
8069,552,62.8306,396592314,4.007179
8070,552,74.96260000000001,395703908,3.753506
8071,552,98.6288,394807275,3.771429
8072,552,103.1228,394730146,3.716741
8073,552,35.136,429294335,4.818206
8074,552,36.5244,422963650,4.817598
8075,552,41.1944,414984191,4.240976
8076,552,41.4566,407544380,4.50597
8077,552,48.969199999999994,400709812,4.301451
8078,552,60.975,396589435,4.064803
8079,552,72.14880000000001,395701081,3.948144
8080,552,95.14739999999999,394804155,3.755382
8081,552,100.5826,394726554,3.710551
8082,552,34.8692,429293729,4.839789
8083,552,36.7356,422962440,4.638634
8084,552,40.5736,414982470,4.616866
8085,552,40.7292,407542703,4.615619
8086,552,47.202,400707614,4.348085
8087,552,60.037800000000004,396587758,4.105215
8088,552,68.826,395699223,3.894327
8089,552,92.4496,394802185,3.804257
8090,552,97.19439999999999,394724425,3.783539
8091,552,32.5838,429292771,4.969091
8092,552,34.2104,422961954,4.876471
8093,552,38.732,414981616,4.753279
8094,552,39.1112,407542238,4.718461
8095,552,45.281,400706932,4.194667
8096,552,57.8632,396586935,4.076273
8097,552,65.4738,395697929,4.038769
8098,552,88.82339999999999,394801274,3.780682
8099,552,93.81939999999999,394723353,3.855914
8100,552,24.1274,429298482,6.700233
8101,552,25.636400000000002,422969021,6.578246
8102,552,28.040599999999998,414990820,6.709286
8103,552,28.2652,407551927,6.418005
8104,552,32.711,400717916,6.208314
8105,552,42.2536,396598211,6.019878
8106,552,50.286199999999994,395710175,5.827631
8107,552,64.9154,394813354,5.770133
8108,552,67.72760000000001,394736402,5.816356
8109,552,24.8788,429296396,6.764
8110,552,25.639200000000002,422965345,6.773969
8111,552,30.4832,414986622,6.270151
8112,552,30.2076,407547729,6.446774
8113,552,35.0144,400713076,5.833933
8114,552,44.1262,396593048,5.611376
8115,552,51.301,395704227,5.635814
8116,552,67.32539999999999,394807892,5.435522
8117,552,69.9948,394730309,5.381735
8118,552,27.3228,429293995,6.122831
8119,552,28.246599999999997,422963639,6.050222
8120,552,31.332,414984010,6.080141
8121,552,30.42,407544370,5.691462
8122,552,35.064,400709575,5.87926
8123,552,44.7914,396589293,5.696858
8124,552,51.6338,395701042,5.41949
8125,552,71.5158,394803368,4.95903
8126,552,75.3552,394726543,4.944516
8127,552,32.759,429293863,5.00411
8128,552,34.3404,422961886,5.082521
8129,552,38.8486,414982567,4.79282
8130,552,37.263,407542876,4.936259
8131,552,42.514,400707366,4.872149
8132,552,54.980199999999996,396587775,4.541522
8133,552,62.469199999999994,395698922,4.285525
8134,552,86.6004,394801621,3.958123
8135,552,91.2598,394724695,4.004689
8136,552,18.3498,429304616,8.679708
8137,552,18.848,422975782,9.350234
8138,552,18.181,414998122,10.651696
8139,552,16.6846,407561547,11.617647
8140,552,18.052400000000002,400728380,11.952222
8141,552,24.043400000000002,396609492,11.044167
8142,552,27.9102,395721558,10.797857
8143,552,34.9988,394824953,10.994286
8144,552,36.8198,394748516,10.648574
8145,552,19.6884,429298448,9.14798
8146,552,19.9344,422969165,8.93781
8147,552,18.964,414991030,9.852977
8148,552,18.2778,407552244,10.881345
8149,552,19.74,400718324,11.170579
8150,552,24.3092,396598898,10.911733
8151,552,28.5804,395710729,10.334778
8152,552,36.9118,394814090,10.132433
8153,552,38.1254,394736777,10.407895
8154,552,20.592,429296346,8.550095
8155,552,21.4348,422965335,8.578615
8156,552,18.299599999999998,414986491,10.553099
8157,552,17.3502,407547438,11.375294
8158,552,19.668,400712919,10.846842
8159,552,25.0944,396592787,10.004
8160,552,28.4668,395704337,10.164458
8161,552,38.863,394807286,9.481512
8162,552,41.1818,394730318,9.469007
8163,552,22.1244,429294522,7.520909
8164,552,23.057,422963268,7.514783
8165,552,20.5136,414983360,9.22581
8166,552,21.0556,407544450,9.133333
8167,552,23.7688,400709207,8.559167
8168,552,30.315,396589496,8.240731
8169,552,34.848,395701057,7.920408
8170,552,46.881,394803539,7.721323
8171,552,49.255199999999995,394726687,7.537143
8172,552,16.2778,429314460,11.025735
8173,552,16.7396,422987598,11.061177
8174,552,15.148399999999999,415011717,12.809667
8175,552,15.536,407577184,12.4825
8176,552,16.265,400747352,13.137794
8177,552,19.2802,396629359,14.015053
8178,552,23.9756,395742704,12.8775
8179,552,24.748,394845451,15.7368
8180,552,24.913,394769098,16.468
8181,552,16.669,429304319,11.081029
8182,552,16.8878,422975440,10.950588
8183,552,14.588799999999999,414997783,13.06
8184,552,14.7576,407561063,13.028
8185,552,15.789399999999999,400727984,13.79375
8186,552,17.612,396609295,14.984444
8187,552,20.807599999999997,395721325,13.861905
8188,552,22.2264,394824844,17.169091
8189,552,22.700400000000002,394748201,17.519723
8190,552,16.8852,429299436,10.766103
8191,552,16.9772,422969584,10.856078
8192,552,15.1244,414991477,13.01075
8193,552,15.593200000000001,407552678,12.687667
8194,552,16.7198,400718275,13.209992
8195,552,17.747,396599513,15.374444
8196,552,20.2754,395711208,14.539714
8197,552,21.7538,394814375,17.227273
8198,552,22.532400000000003,394737340,17.661344
8199,552,16.8232,429296341,10.128235
8200,552,17.1068,422964930,10.331765
8201,552,17.1608,414985905,11.325882
8202,552,17.337400000000002,407547005,11.308366
8203,552,18.491799999999998,400712612,11.561462
8204,552,20.642400000000002,396592419,12.435238
8205,552,22.8416,395704574,11.998261
8206,552,26.296,394807158,14.183077
8207,552,27.6334,394729862,13.733678
8208,552,34.929199999999994,429296179,4.82
8209,552,36.5116,422965252,4.685781
8210,552,40.848,414986293,4.472915
8211,552,41.742599999999996,407547285,4.666423
8212,552,49.1418,400712498,4.178071
8213,552,62.972199999999994,396592314,3.997297
8214,552,74.7278,395703908,3.94787
8215,552,98.7234,394807275,3.657551
8216,552,103.552,394730146,3.694189
8217,552,34.472199999999994,429294335,4.859496
8218,552,36.842,422963650,4.832783
8219,552,41.471599999999995,414984191,4.545064
8220,552,41.7502,407544380,4.593914
8221,552,48.3624,400709812,4.424056
8222,552,61.271800000000006,396589435,3.990598
8223,552,71.62039999999999,395701081,4.013881
8224,552,95.0942,394804155,3.821955
8225,552,100.4752,394726554,3.671807
8226,552,35.6046,429293729,4.863794
8227,552,36.8336,422962440,4.500225
8228,552,40.5358,414982470,4.659012
8229,552,40.7534,407542703,4.6675
8230,552,47.306599999999996,400707614,4.388821
8231,552,59.8926,396587758,4.196819
8232,552,68.616,395699223,3.935674
8233,552,92.236,394802185,3.724828
8234,552,97.1068,394724425,3.742466
8235,552,32.4756,429292771,5.054034
8236,552,34.4362,422961954,4.842706
8237,552,38.711800000000004,414981616,4.766909
8238,552,39.2036,407542238,4.705641
8239,552,45.37,400706932,4.239556
8240,552,57.6682,396586935,4.229359
8241,552,65.4092,395697929,4.030462
8242,552,88.824,394801274,3.780909
8243,552,93.79639999999999,394723353,3.823011
8244,552,24.446,429298482,6.776533
8245,552,25.6616,422969021,6.844492
8246,552,27.7502,414990820,6.646931
8247,552,27.7714,407551927,6.625371
8248,552,32.822199999999995,400717916,6.447273
8249,552,41.695,396598211,6.152369
8250,552,50.0726,395710175,5.8648
8251,552,64.8546,394813354,5.798755
8252,552,67.48660000000001,394736402,5.687659
8253,552,25.3548,429296396,6.581292
8254,552,25.524,422965345,7.008954
8255,552,30.4076,414986622,6.115054
8256,552,29.7568,407547729,5.932276
8257,552,34.7438,400713076,6.212555
8258,552,44.27,396593048,5.823182
