root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;threads_1;threads_2;threads_3;threads_4;threads;tokenParts_0;tokenParts_1;tokenParts_2;tokenParts;arnrMaxFrames_0;arnrMaxFrames_5;arnrMaxFrames_15;arnrMaxFrames;arnrStrength_0;arnrStrength_3;arnrStrength_6;arnrStrength;revision;performance;size;energy;cpu
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.7;32234.8;1537308.6;1722.4;67.453864
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.7;27737.8;1539924.8;1660.8;85.827808
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.7;77740.4;1532289;2744;26.153077
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.7;41679.4;1534447.8;1841.6;48.445592
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.7;32510;1537433.6;1769.8;67.589489
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.7;27287.4;1541459.6;1643;85.696217
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.7;76040.2;1525241;2685.4;25.960653
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.7;41768;1536278.8;1838.6;48.250895
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.7;32557.4;1541558;1721.8;67.515802
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.7;27414.8;1544625.6;1647.4;85.718492
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.7;74609.8;1526539;2650.4;26.141568
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.7;42152.6;1533364.4;1892.6;48.601955
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.7;32398;1532821.8;1691.4;67.553769
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.7;27335.8;1540720.2;1617.4;85.651111
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.7;77539.6;1532289;2735;26.015844
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.7;41828.4;1529071.4;1887.8;48.385308
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.7;32262.8;1536115;1673.8;67.424356
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.7;27661;1542667.8;1630.8;85.642699
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.7;76247.6;1525241;2750.4;26.125581
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.7;41547.8;1538192.8;1840;48.50482
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.7;32645.8;1541954.2;1667;67.545681
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.7;27441.6;1541683.8;1620.4;85.511958
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.7;74685.4;1526539;2653.8;26.015279
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.7;41473.4;1531420;1847.2;48.24095
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.7;32367;1536180.8;1631.4;67.364621
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.7;27512;1540459;1592.6;85.640185
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.7;77627.8;1532289;2728.2;25.943683
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.7;41892;1531044;1873.4;48.560052
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.7;32186;1535635.4;1675.2;67.500473
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.7;27240;1542112.8;1627;85.691978
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.7;76156.8;1525241;2680.8;26.140704
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.7;41535;1537366.6;1864.4;48.805081
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.7;32135.8;1540214.4;1645.4;67.517292
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.7;27267.2;1547104.6;1574.6;85.789973
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.7;74769.4;1526539;2672.2;25.913243
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.7;41397.8;1531141.2;1835.8;48.790928
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.7;32141.2;1535280.4;1639.6;67.692311
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.7;27375.6;1538817.8;1581.2;85.718757
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.7;77616.6;1532289;2714.8;26.081995
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.7;40876.4;1534588;1872.6;48.593
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.7;31216.6;1532984.4;1574.8;67.42648
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.7;27912.4;1539292.8;1663;85.768323
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.7;76011.8;1525241;2703.6;26.0392
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.7;40952.2;1534125.6;1832;48.361049
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.7;32240.4;1542361;1658.8;67.45697
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.7;27861.6;1545709;1645.4;85.91404
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.7;74612;1526539;2674.6;25.975571
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.7;41825.4;1530858;1847.2;48.622381
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.7;32372.2;1534171.4;1662.8;67.447386
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.7;27528.2;1540997;1653.4;85.846164
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.7;77668;1532289;2747.2;25.858282
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.7;41436;1531111.6;1828.6;48.547309
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.7;31962.4;1535560.8;1666.4;67.367137
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.7;27785.4;1541519.2;1653.2;85.630635
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.7;76304.6;1525241;2678.2;26.025263
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.7;41180;1536669.6;1818.8;48.363563
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.7;32076.6;1539978.4;1664.4;67.368013
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.7;27330.8;1546586.2;1643.8;85.587407
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.7;74590;1526539;2609;26.069521
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.7;41586.6;1530474;1885.4;48.533584
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.7;32707.4;1535121.4;1724.2;67.589577
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.7;27617.8;1539471.4;1651.4;85.708248
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.7;77838.4;1532289;2753.8;25.908665
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.7;41210;1532034;1847;48.475032
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.7;32574.8;1535791.6;1716;67.455777
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.7;27506.6;1542024.8;1596.6;85.50719
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.7;76176.2;1525241;2727;26.18421
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.7;40887;1537733.6;1830;48.278856
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.7;31965;1540773.6;1664.8;67.521629
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.7;27714.2;1544402.6;1623;85.718201
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.7;74544.6;1526539;2614.4;26.153157
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.7;41881.2;1533178;1835;48.569601
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.7;32295.6;1534188;1752.6;67.595473
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.7;27666;1539498.6;1659.6;85.802143
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.7;77561.8;1532289;2687;26.139344
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.7;41074.8;1533294;1850.2;48.549036
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.7;32386.4;1538003.8;1690.8;67.514053
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.7;27298.6;1540338.4;1663;85.535358
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.7;76086;1525241;2694;26.187368
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.7;41504.2;1533813;1816.6;48.673342
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.7;32566.4;1539024.8;1738.6;67.625772
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.7;27581.2;1546959;1683;85.722328
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.7;74600.8;1526539;2614.6;26.191283
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.7;42085.8;1532792.6;1834.4;48.622558
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.7;32650.8;1534608.6;1732.2;67.540473
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.7;27096;1538842.8;1559.6;85.702434
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;v0.9.7;77586.8;1532289;2747.2;25.976037
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;v0.9.7;41497.6;1534577.6;1829.8;48.375802
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;v0.9.7;32443.2;1536710;1680.4;67.499242
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;v0.9.7;27575.8;1542826.4;1653.6;85.843518
1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;v0.9.7;76108.6;1525241;2671.4;26.170526
1;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;v0.9.7;41710.4;1536646.2;1898.6;48.458027
1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;v0.9.7;32413.4;1540704.6;1681;67.55697
1;0;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;v0.9.7;27483.6;1545703.6;1639.4;85.62381
1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;52683.4;1677806;1874.4;26.411923
1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;35057;1680111.2;1424.2;42.407397
1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;28176.8;1680734.4;1317.6;53.416823
1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;25648.2;1682113.8;1287.4;62.815995
1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;52608.4;1676944;1860;25.88
1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;34235.6;1678496.8;1419.6;42.528336
1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;28593;1680370.8;1307.2;53.419366
1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;26103.8;1680090;1320.4;62.904123
1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;50050.2;1677866;1756;26.063453
1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;34267.4;1680492.6;1439.2;42.679135
1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;28824;1685487.2;1379.2;53.796548
1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;25823;1682688.6;1260;62.546602
1;1;1;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;52673.6;1677806;1828.8;26.228396
1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;35094.2;1678737.2;1502.2;42.853841
1;1;1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;28568.8;1678849.4;1324.6;53.736059
1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;25811.2;1678785.4;1297.8;62.771785
1;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;52781;1676944;1844.2;26.073933
1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;33983.4;1678738;1424;42.716697
1;1;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;28687;1678791.8;1317.6;53.70613
1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;26183;1682038.8;1277.6;63.250053
1;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;50086.6;1677866;1771.4;26.2972
1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;34586;1680005;1426.8;42.776586
1;1;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;28991.4;1681177.6;1344.2;53.948332
1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;26390.8;1681318.8;1315.6;63.202521
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;52659.2;1677806;1859;26.160356
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;34141.2;1677705.4;1371.2;42.691837
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;28703.2;1679106.2;1346.4;53.596995
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.7;25753.8;1681782.6;1264.4;62.3332
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;52658;1676944;1847.2;26.244637
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;33706.8;1678559;1391.2;42.383094
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;28373.6;1679429;1302.4;53.341084
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.7;25545.8;1680864;1280.6;62.513667
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;50178;1677866;1773;26.3
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;33874.8;1678912.6;1398.2;42.800481
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;29161.8;1680551.2;1332.6;53.66846
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.7;26182;1681848.6;1313.2;63.481661
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.7;52595.2;1677806;1816.6;25.766771
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.7;34132.6;1677901;1410.4;42.774373
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.7;29755.2;1680528;1394.4;54.321711
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.7;25495.2;1680464.4;1266.8;62.731877
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.7;52611.2;1676944;1856.4;26.489434
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.7;33974.8;1678646.2;1376.8;42.438051
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.7;29479.4;1680229.8;1408.6;54.363437
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.7;26072.8;1681353;1286;62.82444
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.7;50142;1677866;1742.8;25.696253
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.7;33975.2;1681231.8;1427.2;42.758214
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.7;28763.4;1680564;1328;53.664608
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.7;25775.8;1683781.2;1254.6;62.832041
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.7;52652.2;1677806;1859.2;26.431669
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.7;33931.6;1679909.4;1376.2;42.368623
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.7;28402.2;1678662;1313.4;53.150247
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.7;25504.2;1681741.8;1240.6;62.175126
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.7;52524.8;1676944;1807.2;26.060152
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.7;33712.8;1679925;1421.2;42.081943
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.7;29246.6;1679460.6;1354.8;53.88182
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.7;25319.8;1679936.6;1238.6;62.667323
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.7;50064;1677866;1761.2;26.1444
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.7;33666.8;1678450.2;1391.6;42.353529
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.7;29634.2;1681518.6;1381.6;54.147515
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.7;25528.8;1682496.6;1243.4;62.504984
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.7;52803.2;1677806;1830.6;26.195885
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.7;34108.6;1678187;1433.4;42.870588
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.7;28923;1681514.4;1344.4;53.84144
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.7;25307.6;1682312.6;1284.8;62.274088
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.7;52468.6;1676944;1851.4;26.359978
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.7;34114.6;1678517.4;1411;42.297792
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.7;29704.6;1679729.8;1401.2;54.16401
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.7;25481.2;1678913.4;1266.6;62.454277
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.7;50115;1677866;1757.8;26.28
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.7;33753.2;1681553.6;1401.8;42.750533
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.7;29402.2;1680077.2;1352.2;54.017769
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.7;26341;1680454;1324.4;63.267377
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.7;52741.2;1677806;1862.8;25.784173
1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.7;34316.8;1680973.6;1464.4;42.825546
1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.7;28613.6;1679188;1304;53.760063
1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.7;25609.4;1682061.6;1283.8;62.875094
1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.7;52772.6;1676944;1843.2;26.280624
