root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;threads_1;threads_2;threads_3;threads_4;threads;tokenParts_0;tokenParts_1;tokenParts_2;tokenParts;arnrMaxFrames_0;arnrMaxFrames_5;arnrMaxFrames_15;arnrMaxFrames;arnrStrength_0;arnrStrength_3;arnrStrength_6;arnrStrength;revision;performance;size;energy;cpu
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.1;0.066245;0.00135;0.072106;0.012077
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.1;0.067605;0.003856;0.096641;0.013716
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.002119;0;0.024599;0.003254
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.05518;0.0036;0.079299;0.006384
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.063799;0.004044;0.033314;0.008918
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.046697;0.005005;0.079205;0.012365
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.001007;0;0.023268;0.002583
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.054059;0.004788;0.073908;0.009759
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.05479;0.004972;0.077854;0.009489
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.058851;0.004539;0.039103;0.014943
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.1;0.001342;0;0.031431;0.003534
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.1;0.05174;0.002611;0.041718;0.00483
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.1;0.048467;0.003722;0.044202;0.00995
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.1;0.062334;0.000356;0.087448;0.014776
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.002151;0;0.018321;0.001706
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.070805;0.005134;0.084296;0.008934
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.069053;0.004025;0.069429;0.013375
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.065304;0.003894;0.077787;0.014554
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.001741;0;0.026709;0.000288
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.072236;0.004521;0.078927;0.00937
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.061209;0.005368;0.082065;0.01122
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.060921;0.002879;0.068058;0.014944
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.1;0.001072;0;0.031191;0.000971
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.1;0.055587;0.004849;0.073372;0.007417
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.1;0.055189;0.00428;0.065624;0.010157
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.1;0.063024;0.00454;0.077448;0.014967
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.002616;0;0.032043;0.000597
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.067243;0.003157;0.06481;0.007125
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.050233;0.002605;0.051985;0.010598
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.044352;0.002219;0.033995;0.013374
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.001359;0;0.020142;0.003665
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.058429;0.002933;0.06295;0.007503
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.068005;0.002234;0.058126;0.012273
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.067414;0.004653;0.098443;0.015046
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.1;0.002619;0;0.020798;0.002571
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.1;0.060169;0.002943;0.090866;0.008384
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.1;0.068356;0.003176;0.099277;0.012002
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.1;0.068506;0.004783;0.096653;0.01527
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.002689;0;0.029496;0.002387
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.056775;0.000734;0.078469;0.007837
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.056152;0.004481;0.060454;0.010372
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.058297;0.002059;0.052044;0.013275
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.00121;0;0.027964;0.002186
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.06612;0.004185;0.084015;0.008896
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.063287;0.00451;0.046766;0.011427
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.012251;0.002359;0.042024;0.002607
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.1;0.001158;0;0.0281;0.000713
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.1;0.01158;0.003414;0.022853;0.002136
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.1;0.009576;0.003126;0.042937;0.002526
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.1;0.056906;0.003696;0.080312;0.014302
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.002438;0;0.023829;0.002456
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.067774;0.004391;0.077531;0.008701
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.059879;0.004554;0.083255;0.009948
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.053279;0.004265;0.070457;0.012758
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.002686;0;0.022475;0.000639
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.062248;0.00426;0.061962;0.007476
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.014159;0.001007;0.047784;0.001758
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.062345;0.004052;0.080586;0.015938
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.1;0.001132;0;0.01758;0.000582
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.1;0.048297;0.002356;0.078578;0.006239
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.1;0.053051;0.00352;0.056818;0.011157
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.1;0.060156;0.003958;0.062141;0.012819
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.001242;0;0.012902;0.000476
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.05499;0.003916;0.050124;0.008234
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.066737;0.003446;0.094644;0.0143
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.059298;0.002797;0.092907;0.014093
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.001067;0;0.028823;0.000655
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.059994;0.004091;0.096645;0.007699
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.068251;0.002802;0.082053;0.011021
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.049234;0.004781;0.058292;0.012272
1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;v0.9.1;0.0005;0;0.014781;0.004286
1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;v0.9.1;0.050734;0.002362;0.083873;0.006245
1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;v0.9.1;0.057155;0.002147;0.057005;0.009228
1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;v0.9.1;0.055513;0.004888;0.079965;0.014927
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.1;0.000956;0;0.024813;0.000603
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.1;0.05141;0.004029;0.074998;0.008119
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.1;0.056304;0.003289;0.066383;0.010595
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;v0.9.1;0.056772;0.004612;0.0478;0.011339
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.1;0.000907;0;0.022378;0.00363
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.1;0.066174;0.004588;0.082605;0.00796
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.1;0.052534;0.002663;0.056618;0.008013
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;v0.9.1;0.072911;0.004512;0.080079;0.017539
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.1;0.000647;0;0.016234;0.003476
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.1;0.039501;0.001433;0.060468;0.00523
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.1;0.050789;0.003483;0.084378;0.009915
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;v0.9.1;0.061588;0.003859;0.085396;0.012659
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.1;0.002352;0;0.032458;0.002977
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.1;0.066635;0.003517;0.093687;0.007259
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.1;0.050794;0.003676;0.083095;0.010558
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;v0.9.1;0.045432;0.003583;0.053861;0.01163
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.1;0.000471;0;0.020969;0.000355
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.1;0.04653;0.002311;0.051289;0.006589
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.1;0.059039;0.002889;0.039693;0.009451
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;v0.9.1;0.059201;0.004733;0.070539;0.014218
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.1;0.000608;0;0.026041;0.000327
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.1;0.045498;0.004405;0.039246;0.008707
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.1;0.071179;0.003312;0.05998;0.011022
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;v0.9.1;0.057448;0.005192;0.089987;0.015337
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.1;0.00239;0;0.033214;0.000622
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.1;0.068875;0.00399;0.057217;0.00875
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.1;0.065012;0.00487;0.072161;0.011363
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;v0.9.1;0.057616;0.003361;0.064715;0.013113
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.1;0.000935;0;0.024922;0.002948
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.1;0.071495;0.003588;0.088441;0.010239
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.1;0.058645;0.004841;0.087479;0.010847
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;v0.9.1;0.061187;0.004115;0.07127;0.013238
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.1;0.001926;0;0.019915;0.003415
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.1;0.057624;0.004594;0.066455;0.00653
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.1;0.058012;0.003517;0.065889;0.008297
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;v0.9.1;0.055261;0.004974;0.098812;0.013465
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.002733;0;0.01503;0.003505
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.009976;0.004262;0.020623;0.002456
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.067991;0.003867;0.057277;0.011523
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.05415;0.003394;0.08929;0.011712
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.002134;0;0.016172;0.000427
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.060618;0.004417;0.066326;0.007479
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.060758;0.002636;0.05339;0.011676
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;v0.9.1;0.04621;0.003014;0.076862;0.012378
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.1;0.000748;0;0.016404;0.001051
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.1;0.060926;0.004562;0.0373;0.008417
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.1;0.061547;0.00325;0.075604;0.010709
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;v0.9.1;0.057704;0.003487;0.048349;0.012882
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.00045;0;0.035594;0.003863
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.060221;0.003697;0.085993;0.008198
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.021736;0.00382;0.035663;0.003788
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.036778;0.003104;0.042924;0.008251
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.002007;0;0.016876;0.004152
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.060142;0.004088;0.050582;0.008994
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.065543;0.004174;0.067406;0.011808
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;v0.9.1;0.059288;0.003428;0.096573;0.010872
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.1;0.003225;0;0.026872;0.002674
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.1;0.056841;0.002213;0.055412;0.007884
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.1;0.043115;0.003446;0.043603;0.009203
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;v0.9.1;0.01279;0.001926;0.052995;0.002046
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.001622;0;0.022317;0.000427
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.011617;0.003093;0.036523;0.001184
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.054634;0.004293;0.077202;0.010831
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.010736;0.004589;0.056126;0.003408
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.001551;0;0.03237;0.003654
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.057189;0.00461;0.066457;0.006182
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.053667;0.003615;0.098288;0.011277
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;v0.9.1;0.053254;0.003925;0.080803;0.012125
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.1;0.001619;0;0.015479;0.004989
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.1;0.05171;0.005732;0.059791;0.007274
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.1;0.0691;0.00491;0.080996;0.009441
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;v0.9.1;0.053683;0.003634;0.079462;0.011841
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.003571;0;0.024377;0.000544
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.056816;0.0045;0.047862;0.008467
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.060691;0.003772;0.077199;0.010601
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.061883;0.00472;0.077265;0.014869
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.000502;0;0.022544;0.002756
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.016403;0.002801;0.042857;0.002097
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.064502;0.003693;0.060069;0.011364
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;v0.9.1;0.052011;0.00566;0.067339;0.013023
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.1;0.002323;0;0.017418;0.00323
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.1;0.043276;0.000735;0.037097;0.005829
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.1;0.065029;0.005122;0.068102;0.011984
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;v0.9.1;0.06341;0.005496;0.071483;0.014711
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.001815;0;0.023223;0.002638
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.061058;0.005282;0.071312;0.010041
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.073771;0.00373;0.094199;0.012579
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.039504;0.004222;0.054056;0.009182
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.001529;0;0.03431;0.002795
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.071003;0.004756;0.067965;0.009282
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.054475;0.003564;0.050457;0.008968
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;v0.9.1;0.045419;0.003866;0.078632;0.01082
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.1;0.002818;0;0.024531;0.002859
1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.1;0.057993;0.00337;0.04579;0.007115
1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.1;0.016822;0.00266;0.039485;0.003575
1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;v0.9.1;0.047581;0.004607;0.089514;0.012822
1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;v0.9.1;0.002783;0;0.024785;0.000593
