,revision,performance,cpu
158,5.6.10,120.87842,0.931423
159,5.6.10,119.55232,1.045291
160,5.6.10,122.43294,1.613803
161,5.6.10,121.15552,1.228041
162,5.6.10,124.08728,1.445292
163,5.6.10,123.30738,1.302956
164,5.6.10,124.96102,1.561106
165,5.6.10,116.14964,1.366507
166,5.6.10,120.97334,1.407269
167,5.6.10,119.08186,1.697483
168,5.6.10,128.7516,1.257073
169,5.6.10,119.51052,1.411674
170,5.6.10,118.36658,1.442912
171,5.6.10,127.6752,1.545521
172,5.6.10,124.67038,1.536211
173,5.6.10,131.74314,1.883249
174,5.6.10,115.9229,1.364471
175,5.6.10,119.11474,1.322524
176,5.6.10,117.5923,1.235123
177,5.6.10,119.41918,1.727374
178,5.6.10,120.56742,1.300719
179,5.6.10,126.8523,1.187739
180,5.6.10,123.97162,1.505101
181,5.6.10,128.15908,1.518378
182,5.6.10,128.54552,1.566762
183,5.6.10,122.60454,1.560277
184,5.6.10,118.10592,1.019345
185,5.6.10,124.31244,1.485546
186,5.6.10,121.31464,1.434553
187,5.6.10,121.73958,1.395802
188,5.6.10,120.91944,1.643412
189,5.6.10,129.99128,1.347961
190,5.6.10,129.14858,1.099557
191,5.6.10,132.95252,1.172655
192,5.6.10,133.6028,1.038855
193,5.6.10,121.29264,1.814001
194,5.6.10,125.42818,1.42366
195,5.6.10,122.60218,0.93705
196,5.6.10,118.65754,1.571832
197,5.6.10,121.6458,1.81919
198,5.6.10,131.97528,1.464018
199,5.6.10,129.94868,1.712785
200,5.6.10,127.2662,1.162744
201,5.6.10,115.73264,1.389498
202,5.6.10,121.43534,1.383357
203,5.6.10,119.93346,1.525481
204,5.6.10,124.1295,1.489603
205,5.6.10,118.19948,1.410837
206,5.6.10,119.50538,1.342417
207,5.6.10,137.98828,1.225368
208,5.6.10,130.38868,1.371268
209,5.6.10,131.8308,1.287712
210,5.6.10,115.9689,1.493108
211,5.6.10,124.65492,1.41875
212,5.6.10,118.85462,1.432523
213,5.6.10,120.55548,1.300095
214,5.6.10,122.53202,1.208954
215,5.6.10,118.39408,1.133636
216,5.6.10,127.47484,1.445591
217,5.6.10,125.45736,1.434907
218,5.6.10,134.15858,1.124692
219,5.6.10,121.06044,1.157948
220,5.6.10,118.9807,0.914859
221,5.6.10,119.97058,1.356976
222,5.6.10,119.84616,1.822099
223,5.6.10,122.80018,1.404252
224,5.6.10,123.60816,1.297495
225,5.6.10,125.82126,1.516817
226,5.6.10,126.23988,1.210583
227,5.6.10,125.06996,1.33183
228,5.6.10,119.31234,1.087557
229,5.6.10,124.68056,1.028297
230,5.6.10,120.98576,1.341286
231,5.6.10,112.46098,1.070248
232,5.6.10,122.5681,1.328875
233,5.6.10,120.3325,1.036112
234,5.6.10,127.20632,1.212115
235,5.6.10,126.17658,1.364191
236,5.6.10,125.05078,1.575788
237,5.6.10,132.75648,1.109395
238,5.6.10,122.94342,1.673108
239,5.6.10,122.79394,1.528119
240,5.6.10,121.75486,1.791105
241,5.6.10,109.72298,0.947674
242,5.6.10,120.09544,1.447118
243,5.6.10,130.69288,1.227736
244,5.6.10,130.47728,1.452425
245,5.6.10,130.4675,1.50516
246,5.6.10,123.65464,1.382617
247,5.6.10,119.69308,0.999838
248,5.6.10,128.84032,1.329671
249,5.6.10,122.75064,1.399009
250,5.6.10,126.43372,0.957758
251,5.6.10,122.13532,1.503322
252,5.6.10,129.1405,0.93919
253,5.6.10,130.14682,0.923945
254,5.6.10,129.87168,1.239211
255,5.6.10,124.71688,1.05604
256,5.6.10,122.36338,1.309578
257,5.6.10,121.51244,1.222107
258,5.6.10,128.0295,1.535256
259,5.6.10,121.25498,1.442946
260,5.6.10,130.15196,1.198167
261,5.6.10,134.25476,1.198551
262,5.6.10,131.283,1.173628
263,5.6.10,133.27552,1.251112
264,5.6.10,121.40358,1.311072
265,5.6.10,122.08904,1.294504
266,5.6.10,120.51228,1.038497
267,5.6.10,129.78774,1.346154
268,5.6.10,119.32618,1.718571
269,5.6.10,121.52234,1.206063
270,5.6.10,127.3411,1.653534
271,5.6.10,127.84106,1.189122
272,5.6.10,130.75838,1.284226
273,5.6.10,124.18944,1.099028
274,5.6.10,125.61768,1.159029
275,5.6.10,120.40814,1.128851
276,5.6.10,121.44696,1.129391
277,5.6.10,117.02004,1.264224
278,5.6.10,123.26422,1.3221
279,5.6.10,129.38912,1.291301
280,5.6.10,128.4422,1.369008
281,5.6.10,129.67718,1.363005
282,5.6.10,116.79396,0.965819
283,5.6.10,121.67204,1.432213
284,5.6.10,113.8242,1.041359
285,5.6.10,120.62094,1.100629
286,5.6.10,126.13158,0.944077
287,5.6.10,121.0372,1.090422
288,5.6.10,136.28992,1.208084
289,5.6.10,132.0532,1.654584
290,5.6.10,129.41316,1.515321
291,5.6.10,121.92278,1.11938
292,5.6.10,132.69242,1.413132
293,5.6.10,122.9939,1.204911
294,5.6.10,133.19594,0.773796
295,5.6.10,122.27884,1.452925
296,5.6.10,118.29078,1.542896
297,5.6.10,129.39538,1.44888
298,5.6.10,134.51192,1.136957
299,5.6.10,134.58744,1.226027
300,5.6.10,118.12458,1.162815
301,5.6.10,131.56794,1.151881
302,5.6.10,119.14428,1.077108
303,5.6.10,125.9085,1.197934
304,5.6.10,124.35298,1.475668
305,5.6.10,127.30058,1.282263
306,5.6.10,131.54032,1.414196
307,5.6.10,133.19326,1.227215
308,5.6.10,136.22926,1.19703
309,5.6.10,122.17484,1.140761
310,5.6.10,127.93518,1.045001
311,5.6.10,121.10546,1.333503
312,5.6.10,122.23348,1.331163
313,5.6.10,123.26388,1.19526
314,5.6.10,119.75368,1.379155
315,5.6.10,133.91882,1.158132
316,5.6.10,134.33462,1.391913
317,5.6.10,143.22396,1.39799
318,5.6.10,114.4838,0.881245
319,5.6.10,123.39886,1.202213
320,5.6.10,124.32214,1.852069
321,5.6.10,126.87388,1.304271
322,5.6.10,122.2972,1.154782
323,5.6.10,122.05958,1.503413
324,5.6.10,66.16358,1.43695
325,5.6.10,62.10264,1.475413
326,5.6.10,59.6384,1.182246
327,5.6.10,57.98096,1.16248
328,5.6.10,55.7905,1.389341
329,5.6.10,60.38972,1.194676
330,5.6.10,56.79942,1.180415
331,5.6.10,59.53634,1.107923
332,5.6.10,58.56404,1.162037
333,5.6.10,67.55418,1.153198
334,5.6.10,62.57622,1.372351
335,5.6.10,67.22826,1.153858
336,5.6.10,54.8031,1.34575
337,5.6.10,60.13324,1.139431
338,5.6.10,57.17402,1.085596
339,5.6.10,57.45848,1.152852
340,5.6.10,58.85938,1.181849
341,5.6.10,55.75112,1.187096
342,5.6.10,64.08284,1.187541
343,5.6.10,61.45232,1.225113
344,5.6.10,67.41324,1.223573
345,5.6.10,57.85286,1.213301
346,5.6.10,61.15778,1.106569
347,5.6.10,57.10554,1.146203
348,5.6.10,56.82688,1.168881
349,5.6.10,60.36108,1.136163
350,5.6.10,56.0001,1.225622
351,5.6.10,62.01988,1.178799
352,5.6.10,62.36444,1.234177
353,5.6.10,60.43146,1.137394
354,5.6.10,59.28432,1.142604
355,5.6.10,56.2594,1.139349
356,5.6.10,57.39854,1.161653
357,5.6.10,59.1563,1.162484
358,5.6.10,59.2272,1.202636
359,5.6.10,57.3838,1.339679
360,5.6.10,63.58238,1.149075
361,5.6.10,58.2465,1.179776
362,5.6.10,62.31804,1.15509
363,5.6.10,58.17432,1.15897
364,5.6.10,60.28724,1.17917
365,5.6.10,59.97886,1.172888
366,5.6.10,55.19794,1.283672
367,5.6.10,59.41076,1.055516
368,5.6.10,59.25486,1.360291
369,5.6.10,62.61434,1.266004
370,5.6.10,62.97828,1.379558
371,5.6.10,62.10002,1.104384
372,5.6.10,57.9072,1.147615
373,5.6.10,57.78388,1.153818
374,5.6.10,57.15588,1.200622
375,5.6.10,59.45304,1.443714
376,5.6.10,57.16902,1.239517
377,5.6.10,58.81962,1.199121
378,5.6.10,66.6803,1.292694
379,5.6.10,65.3443,1.444658
380,5.6.10,64.60572,1.218747
381,5.6.10,58.16368,1.145971
382,5.6.10,57.25424,1.18617
383,5.6.10,60.56808,1.058945
384,5.6.10,57.36366,1.122747
385,5.6.10,61.30842,1.190659
386,5.6.10,57.95912,1.176567
387,5.6.10,62.04016,1.248323
388,5.6.10,63.99386,1.329185
389,5.6.10,61.51746,1.593772
390,5.6.10,60.80018,1.296689
391,5.6.10,57.57844,1.160548
392,5.6.10,57.18344,1.463167
393,5.6.10,57.9677,1.282725
394,5.6.10,58.57366,1.179085
395,5.6.10,58.84432,1.125082
396,5.6.10,63.31098,1.233302
397,5.6.10,66.50498,1.523369
398,5.6.10,66.2602,1.498305
399,5.6.10,60.0824,1.141993
400,5.6.10,54.86898,1.245201
401,5.6.10,60.78244,1.108458
402,5.6.10,60.26048,1.212412
403,5.6.10,59.67536,1.119602
404,5.6.10,57.69318,1.087032
405,5.6.10,66.95352,1.174905
406,5.6.10,59.77202,1.21065
407,5.6.10,60.58212,1.1623
408,5.6.10,59.8727,1.208361
409,5.6.10,59.36886,1.137171
410,5.6.10,57.26802,1.265592
411,5.6.10,61.52806,1.223261
412,5.6.10,57.11872,1.198608
413,5.6.10,59.14068,1.350055
414,5.6.10,59.4824,1.180398
415,5.6.10,65.97042,1.281129
416,5.6.10,59.95984,1.292196
417,5.6.10,59.3628,1.297986
418,5.6.10,57.43028,1.17105
419,5.6.10,58.6733,1.197578
420,5.6.10,58.23798,1.239619
421,5.6.10,58.66646,1.176854
422,5.6.10,58.50458,1.245703
423,5.6.10,61.7499,1.201744
424,5.6.10,63.88562,1.370892
425,5.6.10,60.21282,1.377976
426,5.6.10,59.7025,1.166326
427,5.6.10,58.70682,1.299694
428,5.6.10,58.222,1.213725
429,5.6.10,58.58466,1.16024
430,5.6.10,59.15304,1.230494
431,5.6.10,57.41982,1.11606
432,5.6.10,121.9202,1.53653
433,5.6.10,125.8332,1.589931
434,5.6.10,123.56232,1.69756
435,5.6.10,120.19454,1.396615
436,5.6.10,126.83772,1.425696
437,5.6.10,118.85082,1.389175
438,5.6.10,117.04608,1.419353
439,5.6.10,118.03638,1.124278
440,5.6.10,116.92634,1.782563
441,5.6.10,124.9388,0.994581
442,5.6.10,121.73542,1.670726
443,5.6.10,126.27758,1.419975
444,5.6.10,119.5732,1.517062
445,5.6.10,118.28846,1.492743
446,5.6.10,116.75804,1.609653
447,5.6.10,116.8401,1.300006
448,5.6.10,125.56068,1.241425
449,5.6.10,116.38296,1.237165
450,5.6.10,121.45508,1.328888
451,5.6.10,127.18656,1.255442
452,5.6.10,127.09672,1.740686
453,5.6.10,120.1118,1.38355
454,5.6.10,121.76278,0.917446
455,5.6.10,108.7343,1.2352
456,5.6.10,120.70912,1.296222
457,5.6.10,118.65296,1.750421
458,5.6.10,119.08244,1.181695
459,5.6.10,130.26838,0.887316
460,5.6.10,129.02886,1.802894
461,5.6.10,133.86054,1.27664
462,5.6.10,123.4088,1.30439
463,5.6.10,121.14832,1.714403
464,5.6.10,122.58576,1.278625
465,5.6.10,118.33788,1.824212
466,5.6.10,117.28634,1.302838
467,5.6.10,120.42904,1.557355
468,5.6.10,134.1099,1.292825
469,5.6.10,132.02332,1.331882
470,5.6.10,129.89538,1.671123
471,5.6.10,123.59964,1.718762
472,5.6.10,120.2373,1.108174
473,5.6.10,121.74606,1.247182
474,5.6.10,119.95538,1.08916
475,5.6.10,119.65656,1.170572
476,5.6.10,122.86788,1.487744
477,5.6.10,130.1742,0.929299
478,5.6.10,130.21718,1.637927
479,5.6.10,130.1349,1.228624
480,5.6.10,114.2413,1.519743
481,5.6.10,123.79078,1.354796
482,5.6.10,117.92166,1.680446
483,5.6.10,119.61172,1.552713
484,5.6.10,118.24482,1.087401
485,5.6.10,120.04938,1.276989
486,5.6.10,125.79446,1.285335
487,5.6.10,130.99978,1.318332
488,5.6.10,123.968,1.415011
489,5.6.10,119.65936,0.965887
490,5.6.10,122.42758,1.388164
491,5.6.10,117.79984,1.354194
492,5.6.10,122.92902,1.210701
493,5.6.10,119.34222,1.139109
494,5.6.10,116.7251,1.028214
495,5.6.10,126.72334,1.304326
496,5.6.10,125.5861,1.332286
497,5.6.10,129.61938,1.459216
498,5.6.10,120.7443,1.053392
499,5.6.10,121.82662,1.584669
500,5.6.10,119.23742,1.492904
501,5.6.10,120.65694,1.291741
502,5.6.10,124.03546,1.131127
503,5.6.10,120.53322,0.839418
504,5.6.10,128.9942,1.045535
505,5.6.10,131.1109,1.130731
506,5.6.10,129.08558,1.255656
507,5.6.10,121.33342,0.842267
508,5.6.10,111.30922,0.850601
509,5.6.10,122.62044,1.327204
510,5.6.10,120.66086,0.878185
511,5.6.10,118.64446,0.996378
512,5.6.10,113.50412,0.950188
513,5.6.10,131.36912,1.018682
514,5.6.10,124.3456,1.040369
515,5.6.10,134.64054,1.48028
516,5.6.10,123.52894,1.095999
517,5.6.10,119.23278,1.450481
518,5.6.10,120.73678,1.435921
519,5.6.10,123.67622,1.135387
520,5.6.10,118.3977,0.997809
521,5.6.10,126.00546,1.115106
522,5.6.10,132.4883,1.26467
523,5.6.10,132.37678,1.421355
524,5.6.10,131.98864,1.572103
525,5.6.10,116.25676,0.967997
526,5.6.10,122.22348,0.786148
527,5.6.10,119.82568,1.247453
528,5.6.10,123.00334,1.60272
529,5.6.10,121.31854,1.34028
530,5.6.10,122.00872,1.672569
531,5.6.10,133.59112,0.976703
532,5.6.10,131.06654,1.153052
533,5.6.10,130.02808,1.171304
534,5.6.10,121.40784,1.302004
535,5.6.10,120.1692,1.021411
536,5.6.10,118.78086,1.34895
537,5.6.10,122.13536,1.547383
538,5.6.10,111.62564,1.403586
539,5.6.10,117.56442,1.490666
540,5.6.10,59.63934,1.465508
541,5.6.10,60.08814,1.531309
542,5.6.10,62.11188,1.15769
543,5.6.10,60.18342,1.208858
544,5.6.10,56.80692,1.236586
545,5.6.10,57.86224,1.190865
546,5.6.10,58.62448,1.147003
547,5.6.10,56.16246,1.234828
548,5.6.10,59.03136,1.153308
549,5.6.10,60.14336,1.363074
550,5.6.10,62.80036,1.304581
551,5.6.10,60.13094,1.437917
552,5.6.10,54.32678,1.187656
553,5.6.10,56.72994,1.189376
554,5.6.10,56.5606,1.163207
555,5.6.10,54.57862,1.270472
556,5.6.10,59.77046,1.182085
557,5.6.10,54.5619,1.15168
558,5.6.10,63.04214,1.278101
559,5.6.10,60.8105,1.29648
560,5.6.10,61.84114,1.213494
561,5.6.10,58.77644,1.226834
562,5.6.10,59.07154,1.259455
563,5.6.10,57.19174,1.200303
564,5.6.10,56.45188,1.155591
565,5.6.10,56.44142,1.175693
566,5.6.10,59.91526,1.229955
567,5.6.10,59.7919,1.15648
568,5.6.10,62.04938,1.108195
569,5.6.10,61.74252,1.272032
570,5.6.10,59.00408,1.280899
571,5.6.10,59.94362,1.16354
572,5.6.10,58.01256,1.186833
573,5.6.10,60.47422,1.134694
574,5.6.10,56.34214,1.206736
575,5.6.10,59.63884,1.141874
576,5.6.10,60.5122,1.321564
577,5.6.10,57.0612,1.289591
578,5.6.10,61.1629,1.314014
579,5.6.10,59.65846,1.125314
580,5.6.10,56.21768,1.233632
581,5.6.10,59.79748,1.078835
582,5.6.10,55.13378,1.249269
583,5.6.10,60.15916,1.159333
584,5.6.10,56.88078,1.241076
585,5.6.10,60.0673,1.35603
586,5.6.10,64.18386,1.109705
587,5.6.10,59.24908,1.244587
588,5.6.10,57.88618,1.161637
589,5.6.10,60.34522,1.155996
590,5.6.10,56.54812,1.106377
591,5.6.10,59.19686,1.246254
592,5.6.10,55.27864,1.360235
593,5.6.10,57.6207,1.157158
594,5.6.10,60.36334,1.493214
595,5.6.10,63.3829,1.422959
596,5.6.10,60.45618,1.310804
597,5.6.10,56.47246,1.202814
598,5.6.10,59.42646,1.148139
599,5.6.10,57.02418,1.139464
600,5.6.10,61.52132,1.178594
601,5.6.10,58.21194,1.326221
602,5.6.10,56.47954,1.14035
603,5.6.10,60.72654,1.523335
604,5.6.10,58.02196,1.350175
605,5.6.10,62.58464,1.327829
606,5.6.10,57.36988,1.13215
607,5.6.10,58.23832,1.157564
608,5.6.10,60.54376,1.248037
609,5.6.10,59.50328,1.362982
610,5.6.10,58.679,1.190289
611,5.6.10,59.61978,1.096757
612,5.6.10,71.90062,1.21361
613,5.6.10,64.13496,1.354155
614,5.6.10,62.86272,1.265506
615,5.6.10,58.10284,1.228827
616,5.6.10,58.38988,1.103915
617,5.6.10,59.76962,1.032812
618,5.6.10,56.69262,1.214517
619,5.6.10,59.71774,1.129905
620,5.6.10,57.6402,1.113898
621,5.6.10,65.01258,1.437518
622,5.6.10,62.7554,1.30848
623,5.6.10,63.16976,1.12795
624,5.6.10,58.29514,1.225162
625,5.6.10,59.36324,1.281061
626,5.6.10,57.20384,1.198159
627,5.6.10,61.1059,1.225395
628,5.6.10,57.31794,1.249965
629,5.6.10,60.40008,1.144257
630,5.6.10,61.15538,1.331975
631,5.6.10,67.18228,1.101882
632,5.6.10,62.93036,1.315904
633,5.6.10,59.06812,1.268429
634,5.6.10,60.43218,1.368296
635,5.6.10,58.86872,1.164238
636,5.6.10,53.84276,1.268237
637,5.6.10,59.70184,1.185262
638,5.6.10,57.08356,1.227311
639,5.6.10,63.87354,1.227515
640,5.6.10,61.29712,1.13549
641,5.6.10,64.79298,1.200293
642,5.6.10,57.51878,1.205849
643,5.6.10,58.8601,1.272973
644,5.6.10,61.62396,1.337406
645,5.6.10,56.50352,1.177729
646,5.6.10,57.88028,1.252526
647,5.6.10,59.13752,1.156309
648,5.6.10,63.01064,1.461848
649,5.6.10,62.22062,1.335192
650,5.6.10,64.37702,1.582656
651,5.6.10,55.987,1.136526
652,5.6.10,57.0207,1.205101
653,5.6.10,57.80008,1.105878
654,5.6.10,53.3992,1.259278
655,5.6.10,55.8681,1.263749
656,5.6.10,55.92684,1.368254
657,5.6.10,69.01576,1.602274
658,5.6.10,62.63264,1.427989
659,5.6.10,62.23546,1.202495
660,5.6.10,56.04218,1.161266
661,5.6.10,56.82568,1.295476
662,5.6.10,58.20362,1.133113
663,5.6.10,55.03984,1.075613
664,5.6.10,55.67762,1.309592
665,5.6.10,55.31482,1.233754
666,5.6.10,64.68486,1.268154
667,5.6.10,62.33432,1.584236
668,5.6.10,61.94406,1.23164
669,5.6.10,52.1542,1.132894
670,5.6.10,58.72656,1.196318
671,5.6.10,52.7769,1.131344
672,5.6.10,58.25026,1.140823
673,5.6.10,57.97666,1.109652
674,5.6.10,58.02666,1.151357
675,5.6.10,58.37604,1.242273
676,5.6.10,60.68426,1.457659
677,5.6.10,61.71362,1.509482
678,5.6.10,58.27704,1.233296
679,5.6.10,56.26398,1.245156
680,5.6.10,57.7928,1.13117
681,5.6.10,58.64422,1.197813
682,5.6.10,55.46332,1.252575
683,5.6.10,57.79456,1.155936
684,5.6.10,59.23754,1.173355
685,5.6.10,58.70276,1.219023
686,5.6.10,63.53794,1.280249
687,5.6.10,58.81174,1.073264
688,5.6.10,50.99952,1.331453
689,5.6.10,56.31016,1.174873
690,5.6.10,56.23178,1.175049
691,5.6.10,57.478,1.114284
692,5.6.10,56.48916,1.192741
693,5.6.10,52.86882,2.00027
694,5.6.10,62.42898,1.370834
695,5.6.10,63.31312,1.140491
696,5.6.10,52.99262,1.14587
697,5.6.10,60.6436,1.158548
698,5.6.10,55.33268,1.179786
699,5.6.10,56.4799,1.187145
700,5.6.10,55.56112,1.251724
701,5.6.10,54.25322,1.080237
702,5.6.10,66.5189,1.215937
703,5.6.10,62.46056,1.357354
704,5.6.10,67.52648,1.364863
705,5.6.10,56.3248,1.132036
706,5.6.10,57.16124,1.280694
707,5.6.10,56.56752,1.296826
708,5.6.10,53.88318,1.330396
709,5.6.10,59.0569,1.181161
710,5.6.10,56.96918,1.168742
711,5.6.10,63.72816,1.291803
712,5.6.10,65.92086,1.531994
713,5.6.10,66.14716,1.397732
714,5.6.10,56.42004,1.264418
715,5.6.10,59.61228,1.158679
716,5.6.10,58.85236,1.091052
717,5.6.10,56.63576,1.206489
718,5.6.10,60.95016,1.444742
719,5.6.10,58.74458,1.232184
720,5.6.10,62.46168,1.302631
721,5.6.10,63.34438,1.538419
722,5.6.10,64.76328,1.37124
723,5.6.10,59.5241,1.372603
724,5.6.10,57.19778,1.205603
725,5.6.10,57.08578,1.239744
726,5.6.10,58.41672,1.078958
727,5.6.10,57.75126,1.292174
728,5.6.10,57.41054,1.2092
729,5.6.10,60.32408,1.226983
730,5.6.10,64.7522,1.228216
731,5.6.10,59.79982,1.227063
732,5.6.10,59.96362,1.1634
733,5.6.10,55.93148,1.192615
734,5.6.10,57.22208,1.292564
735,5.6.10,55.90892,1.261969
736,5.6.10,56.45732,1.230116
737,5.6.10,56.8917,1.22419
738,5.6.10,65.35538,1.232327
739,5.6.10,58.51244,1.298404
740,5.6.10,64.06678,1.146843
741,5.6.10,55.93178,1.37055
742,5.6.10,59.33306,1.312346
743,5.6.10,55.0376,1.177863
744,5.6.10,60.16606,1.184981
745,5.6.10,57.09788,1.176441
746,5.6.10,57.3415,1.16889
747,5.6.10,62.98744,1.267952
748,5.6.10,59.6668,1.290139
749,5.6.10,65.21008,1.565448
750,5.6.10,59.29484,1.163006
751,5.6.10,57.42326,1.164085
752,5.6.10,59.25832,1.160772
753,5.6.10,54.43166,1.285496
754,5.6.10,59.7693,1.161732
755,5.6.10,56.5165,1.199745
756,5.6.10,60.6109,1.127698
757,5.6.10,62.62232,1.170392
758,5.6.10,58.47008,1.296932
759,5.6.10,56.6184,1.033017
760,5.6.10,56.84772,1.164151
761,5.6.10,56.7365,1.103842
762,5.6.10,58.0843,1.145439
763,5.6.10,55.61886,1.241231
764,5.6.10,58.6448,1.043975
765,5.6.10,57.38802,1.262487
766,5.6.10,60.10872,1.1152
767,5.6.10,57.44136,1.297134
768,5.6.10,57.18046,1.062463
769,5.6.10,61.3233,0.995789
770,5.6.10,54.93004,1.177651
771,5.6.10,58.19178,1.152404
772,5.6.10,55.14326,1.126153
773,5.6.10,59.84198,1.089464
774,5.6.10,57.99634,1.17053
775,5.6.10,57.42974,1.250039
