root;delayedInnodbLogFlush;delayedInnodbLogWrite;innodbFlushMethod;fsyncFlush;dsyncFlush;directFlush;binaryLog;innodbDoubleWrite;tempTableSize_256;tempTableSize_4096;tempTableSize_65536;tempTableSize;innodbBufferPoolSize_8;innodbBufferPoolSize_64;innodbBufferPoolSize_512;innodbBufferPoolSize;innodbLogBufferSize_1;innodbLogBufferSize_8;innodbLogBufferSize_64;innodbLogBufferSize;revision;performance;cpu
1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;122.71674;1.086055
1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;118.24482;0.940033
1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;125.01378;1.206905
1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;116.93684;1.555402
1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;120.83666;1.821023
1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;121.79;1.496895
1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;125.12298;1.312503
1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;121.94504;1.676892
1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;116.43588;1.151319
1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;131.48802;1.304201
1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;121.98448;1.583403
1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;115.21978;1.250386
1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;123.81836;1.433459
1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;122.32832;1.273824
1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;119.3077;0.960495
1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;127.43646;1.183032
1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;123.91302;1.41712
1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;121.95808;1.79656
1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;119.95536;1.493096
1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;121.31982;1.364122
1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;112.59704;1.378102
1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;125.41464;1.840183
1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;123.98724;1.061057
1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;113.40346;1.109068
1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;119.3239;1.603778
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;181.38118;0.872319
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;175.99886;1.460499
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;176.16148;2.066584
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;173.52036;1.546571
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;181.21476;1.04007
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;178.2521;2.137873
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;176.79556;1.288379
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;170.22992;1.558469
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;176.5647;1.44427
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;175.63458;1.395487
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;183.1989;1.337802
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;172.23336;1.342055
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;175.36312;1.556829
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;180.80042;1.445072
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;175.53488;0.765897
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;173.78206;1.510098
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;174.5857;1.463435
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;179.4638;1.614058
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;174.99276;0.955394
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;179.00494;1.743974
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;180.32012;1.515545
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;175.37814;1.85455
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;174.45528;1.46793
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;176.85642;1.647885
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;180.28562;1.681551
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;174.4773;1.111346
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;170.07348;1.092922
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;188.57942;1.343495
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;177.78818;1.100614
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;179.7986;1.228668
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;181.26718;1.649245
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;178.01696;1.350048
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;173.6132;1.768813
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;177.06604;1.595874
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;180.64342;1.91815
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;177.58608;1.124403
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;175.32934;1.256827
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;178.3131;1.340953
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;181.26304;1.520679
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;172.2998;1.287828
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;177.2661;1.525421
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;191.06022;1.699333
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;171.38034;1.469266
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;177.76436;1.303942
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;188.81402;1.675531
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;180.32608;1.621846
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;171.75344;1.347636
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;178.21532;1.898812
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;179.44988;0.97027
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;175.52462;1.922952
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;174.03614;1.402351
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;175.1385;0.973495
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;172.59244;1.08773
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;180.17284;1.572861
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;118.42132;1.53464
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;121.12038;0.945183
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;118.80054;1.071456
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;120.73656;1.238929
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;115.87492;1.720643
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;120.47608;1.373703
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;121.19686;1.579462
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;131.52412;1.320893
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;116.35338;1.158239
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;122.89242;1.492625
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;115.498;1.011087
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;122.29276;1.4817
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;117.7813;1.419228
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;114.8263;1.181582
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;124.17156;1.767766
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;122.80588;1.681275
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;120.791;1.241244
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;122.48398;1.626485
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;120.51764;1.263045
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;126.35406;1.470312
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;128.82688;1.76642
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;114.0654;1.185349
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;118.85188;1.200475
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;118.03924;1.215142
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;129.70458;1.522356
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;114.59372;1.260072
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;117.21686;1.288386
1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;123.9989;0.911208
1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;117.66024;1.768042
1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;125.05974;1.615202
1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;119.4655;1.123647
1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;114.51954;1.265266
1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;126.34656;1.497657
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;116.62432;1.567851
1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;127.55346;1.515052
1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;118.84876;1.216543
1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;127.8387;1.62964
1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;115.6123;1.290291
1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;121.46624;1.25517
1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;116.40324;1.249811
1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;122.55238;1.667423
1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;119.31096;1.318974
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;119.991;1.43041
1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;122.7242;1.292113
1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;125.26618;1.177749
1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;117.622;1.374506
1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;126.29584;1.575633
1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;116.1588;1.446285
1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;121.58738;1.412335
1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;114.50406;1.499513
1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;129.66698;1.52618
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;123.0186;1.203745
1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;125.35582;1.327049
1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;115.6765;1.512031
1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;177.5663;1.435696
1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;170.40108;1.784679
1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;180.56228;1.125591
1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;175.3546;1.265222
1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;179.16792;1.262123
1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;173.10518;2.016324
1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;179.42362;1.060439
1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;176.93596;1.726436
1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;179.94782;1.01939
1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;170.29274;1.808251
1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;180.28216;1.983847
1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;176.9678;0.71677
1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;179.80136;1.073761
1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;173.22614;2.013609
1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;172.62738;1.964941
1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;181.75626;1.528505
1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;177.36326;2.031896
1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;177.23772;2.095229
1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;178.87404;1.838614
1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;179.94646;1.743509
1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;178.723;1.621138
1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;173.776;2.217625
1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;181.1526;1.666284
1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;177.52628;1.651148
1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;177.79598;1.723537
1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;174.65252;1.890826
1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;177.08574;1.584845
1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;181.02422;1.411677
1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;177.3323;1.99293
1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;177.41574;1.534226
1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;180.58956;1.611069
1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;180.5851;1.525838
1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;176.46904;1.933362
1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;178.14538;1.611674
1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;180.63836;1.288336
1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;170.57028;2.069296
1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;181.96956;1.882176
1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;183.88012;1.452562
1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;177.64608;1.069611
1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;180.19704;1.186186
1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;178.4121;1.696682
1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;175.8186;1.451302
1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;178.91156;1.490079
1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;182.41658;1.418535
1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;176.66856;1.318392
1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;178.0826;1.634677
1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;183.01714;1.418448
1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;181.23116;1.594155
1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;171.7816;0.928232
1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;178.28444;1.325654
1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;184.83512;1.530652
1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;177.80492;1.832268
1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;171.53402;1.740966
1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;177.21096;0.989119
1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;120.07052;1.750145
1;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;124.48482;1.174862
1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;126.95992;1.50193
1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;119.7323;1.831356
1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;128.68732;1.454731
1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;115.38526;1.700098
1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;121.25504;1.304792
1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;119.6247;1.335567
1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;130.41578;1.18915
1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;119.88494;1.620804
1;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;123.8127;1.192834
1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;125.17162;1.529609
1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;114.52396;1.439997
1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;114.12722;1.226597
1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;123.41578;1.3559
1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;116.13754;1.505431
1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;123.04078;1.637596
