root;delayedInnodbLogFlush;delayedInnodbLogWrite;innodbFlushMethod;fsyncFlush;dsyncFlush;directFlush;binaryLog;innodbDoubleWrite;tempTableSize_256;tempTableSize_4096;tempTableSize_65536;tempTableSize;innodbBufferPoolSize_8;innodbBufferPoolSize_64;innodbBufferPoolSize_512;innodbBufferPoolSize;innodbLogBufferSize_1;innodbLogBufferSize_8;innodbLogBufferSize_64;innodbLogBufferSize;revision;performance;cpu
1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;0.057553;0.356145
1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;0.054985;0.325886
1;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;0.085624;0.227271
1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;0.083031;0.357462
1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;0.023733;0.420155
1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;0.061019;0.30509
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;0.047846;0.330456
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;0.046139;0.4528
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;0.048311;0.224338
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;0.046599;0.399596
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;0.069234;0.341175
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;0.065791;0.115103
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;0.048529;0.474651
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;0.017991;0.41372
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;0.043235;0.342757
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;0.052574;0.416956
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;0.063701;0.475262
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;0.029662;0.460827
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;0.039689;0.425484
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;0.051462;0.427708
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;0.053665;0.402101
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;0.018725;0.352681
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;0.057211;0.459626
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;0.040639;0.352292
1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;0.027339;0.635039
1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;0.041248;0.368271
1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;0.05655;0.421462
1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;0.016134;0.337648
1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;0.052167;0.402218
1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;0.083851;0.348521
1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;0.066007;0.418962
1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;0.044908;0.570147
1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;0.015814;0.580564
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;0.044987;0.503716
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;0.043656;0.554991
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;0.044726;0.411799
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;0.070433;0.401268
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;0.056039;0.517485
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;0.044798;0.322104
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;0.05276;0.48602
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;0.058432;0.29768
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;0.065231;0.651054
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;0.060012;0.462966
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;0.043226;0.597773
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;0.05572;0.281432
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;0.019328;0.381845
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;0.055859;0.471724
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;0.028572;0.337381
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;0.012963;0.379362
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;0.043319;0.484976
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;0.033617;0.328024
1;0;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;0.040213;0.322985
1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;0.017602;0.398579
1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;0.032848;0.265714
1;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;0.057943;0.214087
1;0;0;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;0.037566;0.363287
1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;0.048509;0.419909
1;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;0.030475;0.392075
1;0;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;0.030695;0.588101
1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;0.05191;0.394135
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;0.057807;0.311798
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;0.060803;0.404696
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;0.089257;0.449966
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;0.086631;0.395102
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;0.097677;0.154962
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;0.057225;0.447715
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;0.048092;0.298349
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;0.094502;0.41692
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;0.03546;0.343006
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;0.091316;0.20692
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;0.026678;0.432402
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;0.095141;0.339043
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;0.082803;0.343087
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;0.021596;0.509053
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;0.099118;0.063642
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;0.066723;0.224642
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;0.0521;0.426318
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;0.099143;0.189025
1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;0.03854;0.375184
1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;0.062058;0.270028
1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;0.066149;0.072884
1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;0.031834;0.504845
1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;0.064965;0.403164
1;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;0.084637;0.470931
1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;0.078923;0.323674
1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;0.031457;0.409781
1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;0.086009;0.38577
1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;0.070141;0.379128
1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;0.028218;0.284159
1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;0.078513;0.228672
1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;0.068986;0.409408
1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;0.020307;0.454682
1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;0.084436;0.205957
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;0.031493;0.276665
1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;0.084879;0.267435
1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;0.090132;0.23507
1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;0.055148;0.217504
1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;0.04201;0.483708
1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;0.067088;0.363727
1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;0.028486;0.510853
1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;0.064989;0.165918
1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;0.081889;0.389979
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;0.077444;0.326943
1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;0.071884;0.371922
1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;0.085583;0.303041
1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;0.026173;0.379126
1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;0.085838;0.177367
1;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;0.03062;0.307895
1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;0.08053;0.33984
1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;0.031319;0.273546
1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;0.099655;0.2586
1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;0.094967;0.211913
1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;0.096471;0.385133
1;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;0.032617;0.366664
1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;0.050253;0.426892
1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;0.012064;0.45726
1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;0.04924;0.438269
1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;0.056786;0.354636
1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;0.044202;0.42722
1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;0.041238;0.200736
1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;0.063514;0.557165
1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;0.049859;0.382319
1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;0.06663;0.57674
1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;0.016011;0.335421
1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;0.048365;0.222137
1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;0.050639;0.161827
1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;0.054778;0.480546
1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;0.033311;0.194572
1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;0.050582;0.317681
1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;0.050793;0.337658
1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;0.055272;0.105489
1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;0.065654;0.093621
1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;0.044609;0.227346
1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;0.05814;0.378467
1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;0.041458;0.394963
1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;0.068404;0.062118
1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;0.058869;0.421826
1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;0.063951;0.351529
1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;0.066301;0.398191
1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;0.067815;0.360239
1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;0.06208;0.417126
1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;0.04592;0.426597
1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;0.031031;0.243074
1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;0.046339;0.395136
1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;0.055419;0.376812
1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;0.048104;0.421412
1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;0.039694;0.311942
1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;0.059241;0.468705
1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;0.04889;0.613341
1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;0.018458;0.261022
1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;0.065299;0.153674
1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;0.059692;0.463821
1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;0.057426;0.445716
1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;0.064503;0.472558
1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;0.063248;0.335436
1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;0.059295;0.411964
1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;0.035357;0.506427
1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;0.039855;0.434068
1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;5.5.23;0.033007;0.440768
1;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;5.5.23;0.051216;0.428152
1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;1;5.5.23;0.050011;0.500841
1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;5.5.23;0.053765;0.300689
1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;5.5.23;0.005503;0.357639
1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;5.5.23;0.059444;0.518654
1;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;5.5.23;0.045228;0.423979
1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;5.5.23;0.063477;0.253411
1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;5.5.23;0.027252;0.4109
1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;5.5.23;0.057605;0.187121
1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;5.5.23;0.068996;0.228793
1;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;5.5.23;0.084981;0.464654
1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;5.5.23;0.082507;0.284313
1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;5.5.23;0.069792;0.232782
1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;5.5.23;0.071738;0.292969
1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;5.5.23;0.073438;0.220192
1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;5.5.23;0.081763;0.319982
1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;5.5.23;0.079294;0.308898
1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;5.5.23;0.078052;0.354497
1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;5.5.23;0.05337;0.375584
1;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;5.5.23;0.095431;0.438944
1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;5.5.23;0.076392;0.229566
1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;5.5.23;0.051577;0.36025
1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;5.5.23;0.024082;0.31069
1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;5.5.23;0.06404;0.232706
1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;5.5.23;0.081326;0.186411
1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;5.5.23;0.096843;0.258257
